src_id,src_lang,tgt_lang
1275,如果想用相机拍照，点击拍照。,Nếu bạn muốn chụp ảnh bằng camera thì nhấn vào Take photo.
1275,如果想选择一张照片，点击从图库中选择。,"Còn nếu muốn chọn ảnh, hãy nhấn vào Choose from photos."
1275,8. 点击拍照或从图库中选择。,8. Nhấn vào Take photo (Chụp ảnh) hoặc Choose from photos (Chọn từ ảnh).
1275,- 如果系统询问你是否允许YouTube访问照片，点击允许。,"- Nếu hệ thống yêu cầu bạn cho phép YouTube truy cập hình ảnh, hãy nhấn Allow."
1275,9. 选择照片或拍照。,9. Chọn hoặc chụp ảnh.
1275,如果要拍一张新照片，点击屏幕底部的圆形按钮拍照，然后点击使用照片。,"Nếu bạn đang chụp ảnh mới, hãy nhấn vào biểu tượng hình tròn ở cuối màn hình để chụp ảnh, sau đó nhấn Use Photo (Sử dụng ảnh)."
1275,随后YouTube中就会显示此头像。,Ảnh này sẽ được đặt làm hình đại diện hồ sơ YouTube.
1275,方法 3,Phương pháp 3
1275,方法 3 的 3:,Phương pháp 3 của 3:
1275,1. 打开Google应用程序。,1. Mở ứng dụng Google.
1275,它可能位于主屏幕、Google文件夹或应用程序菜单中，点击它以打开Google应用程序。,"Hãy nhấn vào biểu tượng trên màn hình chính, thư mục Google hoặc trình đơn ứng dụng để mở ứng dụng Google."
1275,2. 点击更多...选项卡。它位于应用程序的右下角，图标上有三个横点。,2. Nhấn vào thẻ More … (Tùy chọn khác) ở góc dưới bên phải ứng dụng.
1275,3. 点击姓名和电子邮件地址。它位于“更多”菜单的左上角。,"3. Nhấn vào tên và địa chỉ email của bạn ở góc trên bên trái trình đơn ""More""."
1275,4. 点击与YouTube关联的Google帐户。,4. Nhấn vào tài khoản Google liên kết với tài khoản YouTube.
1275,如果目前登录的Google帐户不是YouTube帐户，在菜单中点击正确的帐户。,"Nếu tài khoản Google mà bạn đã đăng nhập không phải tài khoản đã liên kết với YouTube, hãy chọn tài khoản thực sự liên kết với YouTube từ trong trình đơn."
1275,- 如果列表中没有与YouTube关联的帐户，点击添加其他帐号，然后输入电子邮件地址和密码进行登录。,"- Nếu không có tài khoản đã liên kết với YouTube hiện ra trong danh sách, bạn cần nhấn vào Add another account (Thêm tài khoản khác) và đăng nhập với địa chỉ email và mật khẩu liên kết với tài khoản YouTube."
1275,5. 点击管理您的Google帐号。,5. Nhấn vào Manage your Google account.
1275,随后会显示“Google帐号”菜单。,Trình đơn của tài khoản Google sẽ hiện ra.
1275,它位于屏幕顶部，姓名和电子邮件地址的下方。,Nút này nằm bên dưới tên và địa chỉ email ở đầu màn hình.
1275,6. 点击个人信息选项卡。,6. Nhấn vào thẻ Personal info (Thông tin cá nhân).
1275,它是屏幕顶部的第二个选项卡，可以在这里编辑个人信息。,Đây là thẻ thứ hai ở đầu màn hình và là nơi mà bạn chỉnh sửa hồ sơ cá nhân.
1275,7. 点击照片。,7. Nhấn vào Photo (Ảnh).
1275,它是“个人信息”顶部菜单的第一个选项。,Đây là tùy chọn đầu tiên nằm đầu trình đơn Personal Info.
1275,随后会显示“选择一张照片”菜单。,"Trình đơn ""Pick a photo"" sẽ hiện ra."
1275,8. 点击头像。它位于姓名的上方，是一个圆形图标。,8. Nhấn vào biểu tượng hồ sơ hình tròn nằm phía trên tên bạn.
1275,9. 点击上传照片。,9. Nhấn vào Upload Photo.
1275,随后会显示部分应用程序，可以通过它们来选择照片。,Một số ứng dụng mà bạn có thể dùng để chọn ảnh sẽ hiện ra.
1275,- 如果已将照片上传到Google帐户，在照片选择窗口中点击它即可设为头像。,"- Hoặc nếu ảnh cần sử dụng đã được tải lên Google, bạn có thể nhấn vào ảnh trong trình đơn ""Pick a photo"" để đặt làm ảnh đại diện."
1275,10. 点击拍照或文件。,10. Nhấn vào Capture image (Chụp ảnh) hoặc Files (Tập tin).
1275,如果要从相册选择照片，点击文件，然后点击要作为头像的图片。,Nếu bạn muốn chọn ảnh từ Gallery (Thư viện) thì nhấn vào Files rồi chọn tập tin để làm ảnh hồ sơ.
1275,如果想用相机拍照，点击拍照，点击相机，然后使用屏幕底部的白色按钮拍照。,"Nếu bạn muốn chụp ảnh bằng camera, hãy chọn Capture image, nhấn vào Camera và sử dụng nút màu trắng nằm cuối màn hình để chụp ảnh."
1275,- 如果系统询问你是否允许Google访问相机或照片，点击允许。,"- Nếu được hỏi bạn có muốn cho phép Google truy cập máy ảnh hoặc hình ảnh, hãy nhấn Allow."
1275,随后就能确认操作，并将图片设为Google和YouTube帐户的头像。,Như vậy ảnh sẽ được xác nhận và đặt làm hình đại diện cho tài khoản Google và YouTube.
1275,11. 点击完成。它位于照片显示屏幕的右上角。,11. Nhấn vào Done ở góc trên bên phải màn hình đang hiển thị ảnh hồ sơ.
1276,不过，你可能应该咨询医生，确保疼痛不是由任何手腕伤病导致的。[1] 研究来源,"Tuy nhiên, có thể bạn cũng sẽ cần tìm tới bác sĩ để đảm bảo cổ tay không có chấn thương nào.[1] Nguồn nghiên cứu"
1276,如果你的姿势完全正确，或者在纠正姿势后仍然无法摆脱这种感觉，也可以借助一些方法来改变锻炼动作，从而预防这种疼痛。,"Nếu động tác của bạn không có gì sai, hoặc đã sửa lỗi mà vẫn bị đau, thì có nhiều cách để bạn điều chỉnh bài tập để ngăn cơn đau."
1276,步骤,Các bước
1276,方法 1,Phương pháp 1
1276,方法 1 的 3:,Phương pháp 1 của 3:
1276,1. 做手腕和手部热身。,1. Khởi động cổ tay và bàn tay.
1276,你可能在开始锻炼之前已经做过全身热身，但要做俯卧撑，你还得做手腕和手部热身，做俯卧撑时感到手腕疼痛的人更应如此。[2] 研究来源,"Có thể bạn đã khởi động tổng thể rồi nhưng nếu định tập chống đẩy, bạn nên khởi động cổ tay và bàn tay nữa, nhất là khi bạn hay bị đau cổ tay lúc chống đẩy.[2] Nguồn nghiên cứu"
1276,- 要做手腕和手部热身，锻炼手腕的柔韧性，你可以伸出一只手，把手指张开。,"- Để khởi động cổ tay, bàn tay thêm độ linh hoạt, hãy vươn một tay và duỗi các ngón tay ra."
1276,- 从拇指开始，逐个地顺时针转动手指，然后改成逆时针。,"- Lần lượt bắt đầu từ ngón cái, xoay ngón tay theo chiều kim đồng hồ vài lần."
1276,- 如果在用某个手指画圈的时候，无法控制相邻手指的移动，这就说明手部和手腕肌肉较弱，你应该坚持锻炼。,"- Nếu các ngón tay khác không thể đứng yên khi bạn xoay một ngón tay, thì chứng tỏ cơ bắp cổ tay và bạn tay bạn còn yếu, cần cải thiện thêm. Hãy tiếp tục luyện tập một bên tay, cố gắng di chuyển một ngón tay thôi."
1276,- 完成这个简单的热身动作后，手腕和手应该有发热、松弛的感觉，比之前更加有力。,"- Sau khi hoàn thành bài khởi động đơn giản này, cổ tay và tay bạn phải nóng lên, thả lỏng và tràn đầy sinh lực."
1276,2. 检查手的姿势。,2. Kiểm tra tư thế tay.
1276,双手间距太宽，或放得过于靠前，会让手腕承受额外的压力。,"Đặt tay quá rộng, hoặc quá xa ở đằng trước sẽ tăng thêm áp lực lên cổ tay."
1276,双手朝内或朝外也会让手腕处于一个不太舒服的角度，进而导致不必要的紧张。[3] 研究来源,Xoay tay vào trong hay ra ngoài cũng tạo góc khó dẫn đến căng cổ tay.[3] Nguồn nghiên cứu
1276,- 如果你的手掌拱起或手指抬起，这会让手掌根承受所有压力，进而导致手腕疼痛。,"- Nếu bạn khum tay hoặc nhấc ngón tay, áp lực sẽ dồn lên ức bàn tay, gây đau cổ tay."
1276,- 手臂伸直时，确保手腕在肩膀的正下方，不要靠前也不要靠后。,"- Đảm bảo khi duỗi thẳng cánh tay, cổ tay được đặt dưới vai, không phải trước hoặc sau."
1276,3. 避免手肘外展。,3. Tránh khua khuỷa tay ra ngoài.
1276,要是不加以纠正，长期手肘外展还会导致手肘或肩膀受伤。,Khua khuỷa tay ra ngoài khi chống đẩy cũng dẫn đến chấn thương khuỷa tay hoặc vai nếu không được chỉnh đống qua thời gian.
1276,- 虽然你养成这种习惯可能是因为刚开始做俯卧撑时，用这种姿势完成动作比较轻松，但继续下去它可能导致手腕过度劳损。,"- Có thể bạn đã áp dụng tư thế như vậy vì nó giúp bạn chống đẩy dễ hơn khi mới tập, thế nhưng cứ tiếp tục lâu dài sẽ gây căng cổ tay ."
1276,- 做俯卧撑时，手肘应该向后弯曲，靠近身体两侧，所成角度在45度左右。,"- Khi chống đẩy, khuỷa tay bạn phải ép vào hai bên cơ thể, cong một góc khoảng 45 độ ra sau."
1276,- 如果你不确定自己手肘姿势是否正确，可以做几个俯卧撑，找人在一旁观察自己的手肘。,"- Nếu chưa chắc về tư thế khuỷa tay, hãy chống đẩy vài cái và nhờ người quan sát."
1276,- 通过面对墙壁做站立俯卧撑来锻炼正确的技术。,- Luyện tập kỹ thuật chuẩn xác bằng cách đứng chống đẩy vào tường.
1276,这可以让你更好地了解手肘正确弯曲是什么感觉。,Cách này giúp bạn hiểu rõ hơn cảm giác khi khuỷa tay đặt đúng tư thế.
1276,俯卧撑锻炼的不止上半身。如果你做俯卧撑时只有上半身发力，没有用到其他力量，那么手腕会承受额外的压力，进入导致手腕疼痛。[5] 研究来源,"Nếu tập chống đẩy mà chỉ vận dụng thân trên thì bạn đang tạo áp lực cho cổ tay, dẫn đến đau cổ tay đấy.[5] Nguồn nghiên cứu"
1276,- 如果你发现自己背部摇晃，或者腰部弓起，那在开始练习俯卧撑之前，你可能得先做一下额外的锻炼，先增强自己的核心力量。这样才能以正确的姿势做俯卧撑，以免手腕承受过大的压力。,"- Nếu thấy lưng lắc lư hoặc lưng dưới bị đau, có lẽ bạn cần phải tập các bài khác để tăng sức mạnh cho trục cơ thể trước khi thực hiện chống đẩy, để có thể thực hiện động tác đúng cách mà không gây áp lực quá mức cho cổ tay."
1276,你可以从低位平板支撑开始做起：撑地时不要用手，改用小臂，这可以减少手腕承受的压力。,"Bạn có thể bắt đầu bằng plank thấp, vốn dùng tư thế chống cẳng tay thay vì bàn tay, giúp giảm áp lực lên cổ tay."
1276,方法 2,Phương pháp 2
1276,方法 2 的 3:,Phương pháp 2 của 3:
1276,修改锻炼动作,Điều chỉnh bài tập
1276,1. 尝试翻动手腕。,1. Thử lăn cổ tay.
1276,拳头向前翻动，尽量让拇指指尖触到地板。,"Lăn cổ tay tới trước, cố làm sao cho đầu ngón tay cái chạm sàn."
1276,2. 把体重压到指尖。,2. Phân phối trọng lượng lên đầu ngón tay.
1276,做这种变式俯卧撑，上推身体时，指尖对地板发力，就像抓着一个篮球一样。[7] 研究来源,"Để thực hiện dạng bài chống đẩy này, khi vào tư thế hãy làm như bạn đang ôm trái bóng rổ, chống ngón tay lên sàn.[7] Nguồn nghiên cứu"
1276,- 手掌平放，不要拱起。,"- Giữ cho lòng bàn tay phẳng, không khum lại."
1276,- 注意手指也要平放在地板上，不要弯曲。,- Bạn cũng nên chú ý giữ thẳng ngón tay chứ không cong lại.
1276,3. 抬高上半身。,3. Nâng cao phần thân trên.
1276,改变双手所放的位置，有助于减轻做俯卧撑和平板支撑时的手腕疼痛。,Thay đổi tư thế đặt tay cũng giúp giảm đau cổ tay khi chống đẩy hoặc plank.
1276,- 注意你仍然要保持良好的姿势。,- Vẫn chú ý giữ tư thế đúng.
1276,手肘应该贴近身体，向后弯曲，背部保持平直，让全身作为一个整体上下移动。,"Hai khuỷa tay bạn vẫn phải cong ra phía sau, ép vào cơ thể và lưng thẳng để toàn bộ cơ thể nâng lên hạ xuống đồng bộ."
1276,4. 使用哑铃。,4. Sử dụng tạ.
1276,哑铃的大小和重量无关紧要，因为它会被放在地板上。,Kích thước hay cân nặng tạ không quan trọng bởi chúng sẽ nằm yên trên sàn.
1276,方法 3,Phương pháp 3
1276,方法 3 的 3:,Phương pháp 3 của 3:
1276,1. 压手指或压手掌。,1. Tập bài nhấp ngón tay hoặc lòng bàn tay.
1276,它们不仅可以单独作为锻炼动作，还能用于俯卧撑前的手部、手指和小臂热身。[10] 研究来源,"Ngoài sử dụng như bài tập riêng lẻ, bạn có thể tập chúng như bài khởi động cho tay, ngón tay, cẳng tay trước khi chống đẩy.[10] Nguồn nghiên cứu"
1276,压手指和压手腕有助于锻炼手部肌肉和手腕。,Nhấp ngón tay hoặc lòng bàn tay sẽ giúp tăng sức mạnh cho cơ bắp ở bàn tay cũng như cổ tay.
1276,每次下压时感受手指屈肌的拉伸和放松。,Cảm nhận các cơ gấp ngón tay được duỗi ra và thả lỏng với mỗi lần nhấp.
1276,- 压手指时，用指尖撑在地板上，手掌抬起，向下压。,"- Để tập nhấp ngón tay, hãy đặt đầu ngón tay lên sàn, lòng bàn tay nâng cao và bắt đầu nhấp."
1276,重复这个动作12到24次。,Lặp lại 12 - 24 lần.
1276,腕部伸展可以站着做，也能坐着做，它有助于手腕和手部肌肉拉伸，让手腕放松，进而更好地承受做俯卧撑时施加给它们的压力。[11] 研究来源,"Bài giải phóng cổ tay có thể tập trong tư thế đứng hoặc ngồi, giúp dãn cổ tay và cơ bắp tay, thả lỏng cổ tay để chúng có thể chịu áp lực khi chống đẩy tốt hơn.[11] Nguồn nghiên cứu"
1276,2. 腕部伸展。,2. Giải phóng cổ tay.
1276,- 右手向前伸直，掌心朝上。,"- Giơ cánh tay phải thẳng ra trước, lòng bàn tay ngửa lên trên."
1276,右手手腕向下并向后弯曲，让掌心朝前，手指向下指向地面。,Gập cổ tay xuống và ra sau sao cho lòng bàn tay hướng vào bạn và ngón tay hướng xuống sàn.
1276,你的手指会绷紧或自然而然地想要弯曲。,Ngón tay bạn sẽ có xu hướng co hoặc cong lại.
1276,- 手指张开，然后用左手手指把拇指往后拉，直到产生拉伸感。,"- Dãn ngón tay ra, sau đó dùng ngón tay bàn tay trái kéo ngón cái ra sau cho đến khi thấy căng."
1276,一边深呼吸并张开手指，一边保持这个姿势。,"Giữ tư thế này, hít thở sâu, duỗi thẳng ngón tay ra."
1276,- 几次呼吸后，松开拇指，把食指往后拉。,"- Sau vài nhịp thở, thả ngón cái ra và chuyển sang ngón trỏ."
1276,逐个拉扯右手的所有手指，动作要求和拇指一样，然后放下右臂，伸出左臂，做同样的伸展动作。,"Tiếp tục cùng một động tác cho tất cả ngón tay bên phải, sau đó hạ tay phải xuống và duỗi cánh tay trái ra, tập cùng động tác."
1276,- 站好，双脚与臀同宽。,- Đứng dang hai chân bằng hông.
1276,- 手腕向内弯曲，让手背贴住地面，掌心朝上。抬起脚趾，把手插到脚下面。,"- Gập cổ tay vào trong sao cho mu bàn tay áp xuống sàn, lòng bàn tay ngửa lên."
1276,手指应该指向脚后跟。,Ngón tay bạn phải hướng về phía gót chân.
1276,保持这个姿势20息时间，然后恢复站姿。,Giữ tư thế này trong 20 nhịp thở trước khi trở lại vị trí cũ.
1276,- 一边深呼吸，一边用脚趾摩擦手腕皱褶。,"- Hít thở sâu, dùng ngón chân massage nếp gấp ở cổ tay."
1276,4. 改善手腕的活动范围。,4. Mở rộng phạm vi chuyển động cổ tay.
1276,一边手腕完成这类锻炼后，一定要记得换手。[13] 可靠来源 Harvard Medical School 前往来源,"Mỗi lần tập cho một bên cổ tay, nhớ đổi bên thường xuyên.[13] Nguồn tin đáng tin cậy Harvard Medical School Đi tới nguồn"
1276,手腕和手指关节的活动是由手和小臂的肌肉、肌腱控制的。,"Cơ bắp và gân tay, cẳng tay chịu trách nhiệm cho chuyển động cổ tay cũng như khớp ngón tay."
1276,重复此动作10次，然后翻转手臂，让手掌朝上，再重复同样的动作10次。,"Lặp lại 10 lần bài tập này, sau đó xoay cánh tay lại sao cho lòng bàn tay ngửa lên và lặp lại động tác thêm 10 lần."
