src_id,src_lang,tgt_lang
638,很多事情都 是听的人记住了，说的人早忘了。,Có nhiều chuyện chỉ có người nghe nhớ còn người nói thì đã quên từ rất lâu rồi.
639,写 给 自己 的 第 639 封 信 我没想过要变得多强大，我只希望自己成为那种姑娘，不管经历过多 少不平，有过多少伤痛，都舒展着眉头过日子，内心丰盛安宁，性格澄澈 豁达。,"Bức thư viết cho chính mình số 639 Tôi chưa từng nghĩ bản thân sẽ trở nên mạnh mẽ thế nào, tôi chỉ hi vọng mình trở thành một cô gái cho dù có trải qua bao nhiêu sự bất công, bao nhiêu đau khổ thì vẫn có thể không nhăn nhó mặt mũi, có nội tâm phong phú mà bình yên, sở hữu tính tình thoải mái cởi mở và yêu đời."
641,写 给 自己 的 第 641 封 信 别人做得越绝，你反而越容易走得出去。所以很多时候，你应该感激 那些毫不顾及你的人。写 给 自己 的 第 641 封 信,"Bức thư viết cho chính mình số 641 Người ta đối với bạn càng quyết liệt, bạn càng dễ rời xa, vì thế mà nhiều lúc bạn nên cảm ơn những người không hề quan tâm đến bạn."
642,耐心点，坚强点，总有一天，你承受过的疼痛会有助于你。,"Nhẫn nại, kiên cường thêm một chút, sẽ có một ngày những đau khổ mà bạn từng chịu đựng sẽ giúp ích cho bạn."
642,写 给 自己 的 第 642 封 信 不要因为一点瑕疵而放弃一段坚持，没有一份工作是轻松的，没有人 是完美的。,Bức thư viết cho chính mình số 642 Đừng vì một chút khiếm khuyết mà từ bỏ cả quá trình nỗ lực trên đời này. Không có công việc nào là nhẹ nhàng và cũng không có ai là hoàn hảo.
642,生 活从不会刻意亏欠谁，它给了你一块阴影，也会在不远的地方洒下阳光。,"Cuộc sống này không cố ý đối xử tệ bạc với ai, nó cho bạn bóng tối thì ở một nơi không xa ắt sẽ chiếu cho bạn một chút ánh nắng."
643,写 给 自己 的 第 643 封 信 遇到烦恼时，首先要好好吃饭，照顾好自己，你才有精力去面对更多 的困难，千万别自暴自弃，别考验还没到，你就先倒了。,"Bức thư viết cho chính mình số 643 Khi gặp phải phiền não, trước tiên hãy ăn cho no và chăm sóc tốt cho bản thân. Chỉ như vậy bạn mới có tỉnh thần để đối mặt với khó khăn nhất định. Đừng bỏ mặc chính mình và đừng để đến mức thử thách chưa xuất hiện, bạn đã gục ngã rồi."
644,写 给 自己 的 第 644 封 信 当你觉得孤独无助时，想一想还有几十万亿的细胞只为了你一个人 而活。,"Bức thư viết cho chính mình số 644 Khi bạn thấy mình cô đơn vô dụng, hãy nghĩ rằng vẫn có vài tỉ tế bào trong cơ thể đang sống chỉ vì một mình bạn."
645,每一个选择，都是内 心的取向。,Mỗi sự lựa chọn đều là hướng đi của trái tim.
645,写 给 自己 的 第 645 封 信 世界上，没有挤不出的时间，只有不想赴的约。,Bức thư viết cho chính mình số 645 Trên thế giới này không có chuyện không thể bỏ ra thời gian. Chỉ có liều thuốc không muốn uống mà thôi.
646,心简单，世界就简 单，幸福才会生长；心自由，生活就自由，到哪儿都有快乐。,"Trái tim đơn giản, cuộc sống sẽ đơn giản hơn, hạnh phúc vì thế mới được lâu dài. Trái tim tự do, cuộc sống sẽ tự do, đi đến đâu cũng có được niềm vui."
646,写 给 自己 的 第 646 封 信 多心的人活得辛苦，因为太容易被别人的情绪所左右。,Bức thư viết cho chính mình số 646 Người suy nghĩ nhiều sẽ sống mệt mỏi bởi vì họ rất dễ bị người khác ảnh hưởng đến cảm xúc của mình.
651,其实，放下越多，得到就越多；会放下的人， 才真正懂得生活，才会活得更洒脱。,"Thực ra từ bỏ càng nhiều lại càng đạt được nhiều, người biết từ bỏ mới thực sự biết sống và sống một cách thoải mái."
651,写 给 自己 的 第 651 封 信 我们常常执着于眼前的功利，执着于生活的琐事，执着于无果的爱 情，迷失自己，不堪重负。,"Bức thư viết cho chính mình số 651 Chúng ta thường cố chấp theo đuổi những lợi ích trước mắt, cố chấp với những chuyện lặt vặt trong cuộc sống, cố chấp với tình yêu không có kết quả và đánh mất bản thân vào những sự việc nặng nề đau đầu."
652,写 给 自己 的 第 652 封 信 你害怕发生的事情，其实根本不用担心，因为它一定会如期而至，也 一定会如期离去。,Bức thư viết cho chính mình số 652 Chuyện mà bạn sợ sẽ xảy ra thực chất không cần phải quá lo lắng về nó bởi nó sẽ đến đúng hẹn và cũng ra đi ngay khi xong việc.
654,写 给 自己 的 第 654 封 信 别和小人过不去，因为他和谁都过不去；别和社会过不去，因为你会 过不去；别和自己过不去，因为一切都会过去；别和往事过不去，因为它 已经过去；别和现实过不去，因为你还要过下去。,Bức thư viết cho chính mình số 654 Đừng chấp nhặt với kẻ tiểu nhân bởi với ai chúng cũng chấp vặt cả. Đừng chấp với xã hội bởi người bị chấp lại chính là bạn. Đừng chấp vặt bản thân bởi mọi thứ rồi sẽ qua đi. Đừng chấp với quá khứ bởi nó đã trôi đi rồi và đừng chấp với hiện thực vì bạn vẫn phải sống tiếp.
656,其实，每个人都是幸福的。只是，你的幸福，.常常在别人 眼里。,"Thực ra ai trong chúng ta cũng hạnh phúc cả, chỉ là hạnh phúc của bạn thường lại nằm ở trong mắt người khác mà thôi."
659,写 给 自己 的 第 659 封 信 永远也不要高估你在别人心中的地位，其实你什么都不是，多你一个 也不多，少你一个也不少。,"Bức thư viết cho chính mình số 659 Đừng bao giờ tự đánh giá cao vị trí của mình trong lòng người khác vì thực ra bạn chẳng là gì hết, với họ, có thêm hay bớt bạn cũng chẳng làm sao cả."
660,写 给 自己 的 第 660 封 信 女孩，不要掉了皇冠。,"Bức thư viết cho chính mình số 660 Con gái à, đừng bao giờ làm rơi vương miện của mình. Đừng vì chiều lòng ai đó mà làm khổ bản thân."
662,生活最大的幸福就是，坚信有人爱着我。对于过去，不可忘记，但要 放下。因为有明天，今天永远只是起跑线。,"Hạnh phúc lớn nhất của cuộc đời chính là tin tưởng có người yêu mình. Đối với quá khứ chúng ta không quên, nhưng phải từ bỏ bởi có ngày mai."
662,写 给 自己 的 第 662 封 信 过去的不再回来，回来的不再完美。,Bức thư viết cho chính mình số 662 Những gì đã qua không thể quay lại vì quay lại cũng không hoàn hảo nữa.
662,生活有进退，输什么也不能输心 情。,"Cuộc sống có tiến có lui, thua bất cứ thứ gì thì cũng được nhưng không được mất tâm trạng phấn khích."
663,写 给 自己 的 第 663 封 信 岁月永远年轻，我们慢慢老去，你会发现，童心未泯，是一件值得骄 傲的事情。,"Bức thư viết cho chính mình số 663 Năm tháng luôn trẻ trung, chúng ta lại dần dần già đi. Bạn sẽ phát hiện ra rằng trái tim trẻ trung chưa từng biến mất chính là thứ đáng để ta tự hào ngạo nghễ nhất."
664,何必向不值得的人证明什么，生活得 更好，是为了自己。,Cần gì phải chứng tỏ điều gì với những kẻ không đáng. Hãy cứ sống tốt là vì chính bản thân mình đã.
664,写 给 自己 的 第 664 封 信 若无其事，原来是最好的报复。,Bức thư viết cho chính mình số 664 Coi như không có chuyện gì là cách báo thù tuyệt vời nhất.
665,有时候，过不去的不是一个坎儿， 而是心中的执迷。,Có nhiều khi thứ mà bạn bước không qua không phải là một chướng ngại mà chính là sự mê muội cố chấp trong tim.
665,写 给 自己 的 第 665 封 信 你的生活，应该有你自己的精彩。,Bức thư viết cho chính mình số 665 Cuộc sống của bạn nên vì bạn mà đa dạng sắc màu.
668,写 给 自己 的 第 668 封 信 不要为了迎合所有人，把自己过得这么累，费尽心思让所有人都开 心，你会忘了自己该怎么笑。,"Bức thư viết cho chính mình số 668 Đừng vì cố làm vừa lòng người khác mà khiến bản thân mệt mỏi, nếu chỉ cố gắng làm mọi cách khiến người khác vui thì bạn sẽ quên mất cách làm thế nào khiến bản thân cười."
670,写 给 自己 的 第 670 封 信 因为别人的评价，我们磨掉了多少棱角，丢掉了多少独一无二的性 格；在乎的时间愈久，我们就愈分不清生命究竟是活给自己看，还是活给 别人看。,"Bức thư viết cho chính mình số 670 Bởi vì sự phán xét của người khác mà chúng ta mài giũa biết bao góc cạnh của bản thân, từ bỏ bao nhiêu nét tính cách của riêng mình. Thời gian lâu dần, chúng ta càng không hiểu được rốt cuộc chúng ta đang sống vì bản thân hay là sống vì người khác."
671,写 给 自己 的 第 671 封 信 如果事与愿违，如果付出得不到回报，别难过，人总要为自己的欲望 付出一点代价。,"Bức thư viết cho chính mình số 671 Nếu như mọi chuyện không được như mong muốn, những gì bạn bỏ ra không được đền đáp xứng đáng thì cũng đừng buồn. Con người luôn phải trả giá vì những tham vọng của mình."
672,写 给 自己 的 第 672 封 信 你要知道，你拥有的，就是最好的。,Bức thư viết cho chính mình số 672 Bạn phải biết rằng thứ bạn đang có là tốt nhất.
672,而是因为你已拥有了它，才一心一意觉得它最好。,"Mà vì bạn đã có nó rồi, bạn mới nghĩ rằng nó là tốt nhất."
673,写 给 自己 的 第 673 封 信 真正的内心强大，就是活在自己的世界里，而不是活在别人的眼中和 嘴上。,Bức thư viết cho chính mình số 673 Nội tâm mạnh mẽ thực sự là sống trong thế giới của chính mình chứ không phải sống trong mắt hay qua lời người khác nói.
673,人生在世，无非是笑笑别人，然后再让别人笑笑自己。,Con người sống trên đời này chẳng qua là cười nhạo người khác xong lại để người khác cười nhạo mình.
674,写 给 自己 的 第 674 封 信 .很多人不是孤僻，而是有原则有选择地社交。,Bức thư viết cho chính mình số 674 Nhiều người không phải là cô đơn mà họ lựa chọn kết giao với người khác một cách có nguyên tắc.
675,写 给 自己 的 第 675 封 信 焦虑就是浪费时间，它不会改变任何事，只能搅乱你的脑袋，偷走你 的快乐。,"Bức thư viết cho chính mình số 675 Lo âu chỉ làm lãng phí thời gian vì nó không thay đối được chuyện gì mà chỉ khiến bạn suy nghĩ rối bời, tự nhiên mất đi bao nhiêu niềm vui."
676,写 给 自己 的 第 676 封 信 避免失望的最好办法，就是不寄希望于任何人、任何事。,Bức thư viết cho chính mình số 676 Cách tốt nhất để không thất vọng chính là không gửi pắm hi vọng vào ai đó hay vào chuyện gì đó.
677,学着看淡一些事情，才是对自己最好的保护。,"Hãy học cách xem thường một số chuyện, đó mới là cách bảo vệ bản thân tốt nhất."
678,写 给 自己 的 第 678 封 信 不要忘掉别人生气时说的话，因为往往那才是真相；不要记恨说这话 的人，因为这是他用另一种方式让你看清楚自己。,Bức thư viết cho chính mình số 678 Đừng quên lời người khác nói trong lúc tức giận bởi những lời đó thường là thật lòng. Cũng đừng quên những người đã nói ra những lời đó bởi họ đang dùng một cách khác khiến bạn nhìn rõ bản thân hơn.
679,写 给 自己 的 第 679 封 信 我们总是像智者一样去劝慰别人，却像傻子一样折磨自己，很多时 候，跟自己过不去的是自己。,"Bức thư viết cho chính mình số 679 Chúng ta thường khuyên bảo, an ủi người khác như người thông thái nhưng lại giày vò bản thân như một kẻ ngốc. Có nhiều lúc, người không bỏ qua cho bản thân lại là chính mình."
682,你若心怀希望，这世界就不会彻底绝 望。,Nếu như trong lòng bạn có hi vọng thì thế giới này sẽ không tuyệt vọng hoàn toàn.
682,你如不屈服，这世界又能把你怎样？,Nếu bạn không khuất phục thì thế giới này có thể làm gì bạn chứ.
682,写 给 自己 的 第 682 封 信 你若光明，这世界就不会黑暗。,Bức thư viết cho chính mình số 682 Nếu trong lòng bạn có ánh sáng thì thế giới này sẽ không tăm tối.
683,写 给 自己 的 第 683 封 信 生活总是在顺遂时给你放一支冷枪，哭与闹都没用，尽管不得不承认 很多时候真的快崩溃、无法承受了，但还是挣扎着告诉自己没事。,"Bức thư viết cho chính mình số 683 Cuộc đời thường bất ngờ dội cho chúng ta một gáo nước lạnh. Vào lúc như vậy, khóc lóc cũng không có tác dụng gì. Có nhiều lúc phải thừa nhận rằng mình sắp gục ngã, không thể chịu đựng được nữa nhưng vẫn cố tỏ ra rằng mình không sao."
683,很多事 情过了之后才发现，其实事情真的很小，路还很长，跌倒的地方远远不是 自己结束的地方。,"Có nhiều chuyện sau khi qua di chúng ta mới nhận ra dó chẳng qua ia máy việc nhỏ còn. Đường còn dài, nơi mà ta nhảy xuống chưa chắc đã là nơi kết thúc."
684,写 给 自己 的 第 684 封 信 上天不给我的，无论我十指怎样紧扣，仍然走漏；给我的，无论过去 我怎么失手，都会拥有。,Bức thư viết cho chính mình số 684 Thứ trời không cho ta thì cho dù có nắm chặt thế nào vẫn mất đi. Thứ trời cho ta cho dù ta có bỏ lỡ bao lần thì vẫn sẽ thuộc về ta.
685,写 给 自己 的 第 685 封 信 你可以委屈，可以痛哭，但不要让所有人都看到你的脆弱。,"Bức thư viết cho chính mình số 685 Bạn có thể ấm ức, có thể khóc lóc nhưng đừng để tất cả mọi người thấy sự yếu đuối đó."
688,写 给 自己 的 第 688 封 信 有时候，我们活得很累，并非生活过于刻薄，而是我们太容易被外界 的氛围所感染，被他人的情绪所左右。,"Bức thư viết cho chính mình số 688 Có những lúc chúng ta cảm thấy cuộc sống thật mệt mỏi không phải bởi cuộc sống quá khắc nghiệt mà là bởi chúng ta quá dễ dàng bị ảnh hưởng bởi những sự việc bên ngoài, bị tác động bởi tâm trạng của người khác."
689,放心，闭上眼，睡 一觉，说不定明天就会有新鲜的事儿发生。,"Hãy bình tĩnh, nhắm mắt lại, nói không chừng sẽ có chuyện hay ho mới mẻ diễn ra."
693,也许你并不缺钱，或者有的是人愿养你，但 一份事业，带给你的不只是钱，更是独立的人格。,Có thể bạn không thiếu tiền hoặc có người tình nguyện với bạn nhưng sự nghiệp không chỉ đem đến cho bạn tiền bạc mà còn đem đến cho bạn sự độc lập.
694,写 给 自己 的 第 694 封 信 在犹豫要不要放弃时，就别放弃，因为你要是真的不想再坚持就不会 犹豫，犹豫就是舍不得。,Bức thư viết cho chính mình số 694 Khi bạn băn khoăn không biết có nên từ bỏ hay không thì đừng từ bỏ bởi nếu bạn thực sự không muốn kiên trì nữa thì sẽ không do dự và bạn còn đo dự là do bạn dang không nỡ từ bỏ.
695,写 给 自己 的 第 695 封 信 当你不在意别人如何看自己的时候，你才能更专注于想做的事，而这 个时候你会发现你比原来收获得更多。,"Bức thư viết cho chính mình số 695 Khi bạn không quan tâm người khác nghĩ gì về bản thân bạn mới có thể tập trung vào việc mình muốn làm và những lúc như thế, bạn mới phát hiện ra rằng mình thu hoạch được nhiều hơn trước kia rất nhiều"
697,写 给 自己 的 第 697 封 信 把不愉快的过往，在无人的角落，折叠收藏！告诉自己：我可以不完 美，但一定要真实；我可以不富有，但一定要快乐。,"Bức thư viết cho chính mình số 697 Hãy đem những chuyện không vui trong quá khứ giấu kín tại những nơi không có người nào biết và tự nhủ với bản thân rằng mình có thể không hoàn hảo nhưng phải sống một cách chân thực, mình có thế không giàu có nhưng nhất định phải vui vẻ."
698,写 给 自己 的 第 698 封 信 做有用的事，说正能量的话，想美好的事，睡安稳的觉。把时间发生 在进步上，而不是抱怨上。,"Bức thư viết cho chính mình số 698 Hãy làm những chuyện có ích, nói những lời đem lại động lực cho người khác, nghĩ những chuyện tốt đẹp, ngủ những giấc ngon lành và dùng thời gian để khiến bản thân tiến bộ hơn chứ không phải để oán trách than văn cuộc đời."
703,写 给 自己 的 第 703 封 信 每天给自己一个希望，试着不为明天而烦恼，不为昨天而叹息，只为 今天更美好。,"Bức thư viết cho chính mình số 703 Mỗi ngày cho bản thân một niềm hi vọng. Hãy thử không phiền não vì ngày mai, không than thở vì ngày hôm qua. Hãy luôn sống để ngày mai ngày càng tươi đẹp hơn."
704,写 给 自己 的 第 704 封 信 每一个来到你身边的人都是有原因的，即使你很不喜欢，但至少可以 提醒你不要成为他那样的人。,Cho dù bạn không thích người đó thì ít nhất họ cũng nhắc nhở bạn đừng trở thành người như họ. Bức thư viết cho chính mình số 704 Hãy sống cuộc đời của mình một cách im lặng.
706,写 给 自己 的 第 706 封 信 睡觉是一种解脱，睡着了就会不悲不气，不烦恼不孤单，是上帝赐予 你短暂失忆的时间，愿美梦治愈你的难过。,"Bức thư viết cho chính mình số 706 Ngủ là một sự giải thoát. Ngủ say rồi sẽ không buồn, không tức, không phiền não, không cô đơn. Ngủ chính là thời gian tạm mất trí nhớ mà thượng de ban cho bạn."
707,写 给 自己 的 第 707 封 信 生活本来很不易，不必事事渴求别人的理解和认同，静静地过自己的 生活。,Bức thư viết cho chính mình số 707 Cuộc sống vốn chẳng dễ dàng gì nên không phải việc gì cũng cần người khác thấu hiểu và đồng cảm. Bạn hãy cứ thâm lặng sống cuộc sống của riêng mình.
709,写 给 自己 的 第 709 封 信 生命需要给自己留一份从容和淡定，淡然地面对那些不能改变的失去 和错过，不去追寻那些虚无缥缈的东西，不要为了一句不相干的话，一件 不相干的事，让心纠结、彷徨。,"Bức thư viết cho chính mình số 709 Trong cuộc sống, ta cần phải giữ lại riêng cho bản thân một phần điềm tĩnh, một phần ung dung cùng niềm tin để đối mặt với mọi sự mất mát và sai sót không có cách nào cứu chữa. Đừng mải đi kiếm tìm những điều hão huyền hư vô và cũng đừng vì những lời nói và những người không liên quan mà khiển trái tim chần chừ do dự."
711,写 给 自己 的 第 711 封 信 如果难过就抬头望着天空吧，它那么大一定可以包容你所有的委屈。,Bức thư viết cho chính mình số 711 Nếu như trong lòng cảm thấy buồn phiền thì hãy ngẩng đầu lên nhìn trời xanh nhé. Bầu trời rộng lớn và bao la nhất định có thể xoa dịu những nỗi oan ức của bạn
713,写 给 自己 的 第 713 封 信 水的清澈，并非因为它不含杂质，而是在于懂得沉淀；心的通透，不 是因为没有杂念，而是在于明白取舍。,Bức thư viết cho chính mình số 713 Sự trong lành của nước không phải vì nó không có tạp chất mà bởi nó biết lắng đọng những tạp chất đó. Sự thanh tịnh trong tâm hồn không phải vì trái tim không có tạp niệm mà bởi bản thân biết cách chấp nhận và từ bỏ.
714,写 给 自己 的 第 714 封 信 如果一个人足够想你，他绝对会忍不住思念来找你，而不总是你理 他，他才理你。,Bức thư viết cho chính mình số 714 Nếu một người nhớ bạn đủ nhiều thì anh ta nhất định sẽ không chịu nổi nỗi nhớ mà chạy đến tìm bạn. Còn nhớ không đủ nhiều thì chỉ khi thấy bạn quan tâm anh ta mới đáp lại.
717,写 给 自己 的 第 717 封 信 和谁都别熟得太快，不要以为刚开始话题一致，共同点很多，你们就 是相见恨晚的知音。,"Bức thư viết cho chính mình số 717 Với bất kì ai cũng không nên thân thiết một cách quá nhanh. Đừng tưởng rằng lúc mới quen có nhiều điểm giống nhau, có thể nói chuyện chung một chủ đề mà trở thành tri âm tri kỉ, chỉ hận không thể gặp nhau sớm hơn."
718,我们会各自体验不一样的生活，从事不一样的工作，遇到不一 样的人，增长不一样的见识。,"Mỗi chúng ta đều có một cuộc sống riêng, theo đuổi những công việc riêng, gặp gỡ những con người khác nhau và mang trong mình những hiểu biết không giống nhau."
718,写 给 自己 的 第 718 封 信 当我们越来越长大，会发现当年再投契的朋友，与自己终究还是两个 独立的个体。,"Bức thư viết cho chính mình số 718 Khi trưởng thành hơn, chúng ta sẽ phát hiện ra những người bạn hợp tính hợp cách ngày trước đến tận bây giờ vẫn chỉ là hai cá thể độc lập."
718,而这时，昔日友谊是否还能继续，则真的要看两个人的缘分。,"Mà chính lúc này, tình bạn khi xưa có thể tiếp tục duy trì hay không thì phải xem duyên số của hai người thế nào."
718,我们在变，我们的朋友 也是如此。,"Khi chúng ta đang thay đổi, những người bạn cũng không ngừng đổi thay."
723,身边的人总在不断地更替，有 些关系也断得悄无声息。,Những người bên cạnh chúng ta đang không ngừng thay đổi. Có những mối quan hệ cũng đoạn tuyệt trong im hơi lặng tiếng mà thôi.
724,拿走你的一些朋友， 让你知道谁才是真正的朋友。,Mang đi một vài người bạn của bạn để bạn biết ai mới là người bạn thật sự.
724,拿走你的一些梦想，让你认清现实是什么。,Mang đi một vài ước mơ của bạn để bạn nhận ra đâu mới là hiện thực.
724,写 给 自己 的 第 724 封 信 人到了某一个阶段，生活就会开始给你做减法。,"Bức thư viết cho chính mình số 724 Đến một giai đoạn nào đó, cuộc sống sẽ bắt đầu làm cho bạn một phép trừ."
727,一段爱 情，分离了就散了。,Một đoạn tình yêu chia tay rồi là tan vỡ.
727,写 给 自己 的 第 727 封 信 原来世界上真的没有什么是永远。,Bức thư viết cho chính mình số 727 Thì ra trên đời này thật sự chẳng có gì là mãi mãi cả.
728,写 给 自己 的 第 728 封 信 有一种朋友，即使你向他们表达成功的喜悦，他们也不会说你炫耀， 不会嫉妒，而是真心为你的好运鼓掌。,"Bức thư viết cho chính mình số 728 Có những người bạn cho dù bạn có thể hiện niềm vui thành công với họ, họ cũng sẽ không nói bạn đang khoa trương, cũng không đố kị mà thật lòng chúc mừng cho sự may mắn của bạn."
729,写 给 自己 的 第 729 封 信 我想有一天，我跟-个人足够契合；我们可以一整天没有电脑没有手 机，可以吃着好吃的，听着音乐，聊着天南地北的话题，甚至两两相望静 静地坐一整天也很自然。,"Bức thư viết cho chính mình số 729 Tôi muốn có một ngày tôi sẽ tìm được một người đủ thích hợp với bản thân. Chúng tôi có thể cả ngày ở bên nhau mà không dùng đến máy tính hay điện thoại, có thể cùng nhau ăn những món ngon với những bản nhạc dễ chịu hay nói những câu chuyện trên trời dưới biển."
730,有目标的 人睡不着，没目标的人睡不醒，因为不知道起来去干吗！,"Người có mục tiêu thì trần trọc khó ngủ, ke không có mục tiêu thì ngủ say không thể tỉnh giấc bởi cậu ta không biết tỉnh dậy để làm gi!"
730,写 给 自己 的 第 730 封 信 有目标的人在奔跑，没目标的人在流浪，因为不知道要去哪里！,"Bức thư viết cho chính mình số 730 Người có mục tiêu thì bận rộn vội vã, kẻ không có mục tiêu thì lang thang vô định bởi cậu ta không biết bản thân nên đi về đâu."
732,写 给 自己 的 第 732 封 信 人与人之间的关系，就像水中的鱼，不同层次的鱼根本游不到一起， 不同层次的人也不可能成为真正的朋友，因为各自的人生阅历、价值观不 同，对待世界和自然的心态亦不同。,"Bức thư viết cho chính mình số 732 Quan hệ giữa con người với con người cũng giống như những loài cá dưới nước. Những loài cá không cùng dòng nước sẽ không thể bơi cùng nhau cũng như những người không cùng đẳng cấp sẽ chẳng trở thành bạn bè đích thực. Bởi vì chẳng những kiến thức, kinh nghiệm, giá trị quan niệm của mỗi người không giống nhau mà ngay cả thái độ, cách nhìn nhận cuộc đời cũng khác biệt."
