src_id,src_lang,tgt_lang
1586_22_2,你只需把果茎给拧断，然后就可以连皮带肉地享用了。,"Vì vậy, bạn không cần gọt vỏ sung trước khi ăn mà chỉ cần ngắt bỏ cuống rồi ăn toàn bộ phần quả và vỏ."
932_34_3,[10] 研究来源,
1336_1_1,在WhatsApp上轻松添加联系人,"Bài viết này hướng dẫn bạn cách thêm liên lạc khi sử dụng WhatsApp. Mặc dù bạn không thể trò chuyện với người chưa cài đặt WhatsApp trên thiết bị, nhưng bạn có thể mời họ tải ứng dụng."
1294_37_1,警告,Cảnh báo
1661_6_1,- 他可能很简单地说一声：“早安！,"- Đó có thể là một tin nhắn đơn giản như ""Chào buổi sáng"" hoặc hơi kiểu tán tỉnh một chút,"
1226_45_1,- 缝扣子可以使用普通的线，也可以用一种专门缝扣子的线。,".*Chập đôi sợi chỉ khi xỏ vào kim,"
1642_21_2,只要把蛋壳剥掉，放进按照1:1:3混合的酱油、味淋和水制成的腌料里，再放入冰箱冷藏一整晚就可以了。,"Chỉ cần bóc vỏ trứng luộc lòng đào và cho vào tủ lạnh qua đêm trong hỗn hợp gồm 1 phần nước tương, 1 phần rượu mirin và 3 phần nước."""
1322_22_2,""" ，是另一种说""祝你生日一切顺利""的方式","Dùng câu ""Alles das Beste zum Geburtstag!"" Đây là một cách khác để nói ""Chúc bạn những điều tốt đẹp nhất trong ngày sinh nhật""."
1012_30_3,浏览程序列表，点击“Windows Movie Maker”。,
1565_35_1,- 如果发现线头很难穿入针眼，可以试着用嘴抿一下线头部分。,- Dùng miệng nhấm ướt chỉ để dễ xuyên qua lỗ kim.
1388_22_1,6. 点击文件菜单，并选择另存为。,6. Nhấp vào trình đơn File và chọn Save As (Lưu thành).
1174_51_1,- 如果男生主动让你依偎，就说明他对你有意思。,nan
1402_6_2,虽然只有联系你的运营商才能永久禁用语音信箱，但你也可以通过拨打一个特殊代码来将它暂时禁用掉。,"Mặc dù cách duy nhất để vô hiệu hóa thư thoại vĩnh viễn là liên hệ với nhà mạng, nhưng bạn có thể tắt tạm thời bằng cách quay mã đặc biệt."
1450_22_2,假如你发现男友的妹妹喜欢体育运动，你可以说，“你哥告诉我你喜欢运动。,
1235_3_1,- 根据伴侣的心情来回答。,- Chọn cách trả lời phù hợp với tâm trạng của người yêu -
1429_16_1,- 如果使用iCloud云备份，点按两次抹掉iPhone，然后等待手机完成抹掉过程。,"- Đối với sao lưu iCloud, bạn sẽ nhấp vào nút Home (Trang chủ) khi thấy hiển thị."
1081_36_5,吃的时候在蛋里倒入少许酱油，配上烤土司。,Cho một ít nước tương lên trứng và dùng với bánh mì nướng.[10] Nguồn nghiên cứu
1208_18_1,- 保持膝盖和脚在一条直线上——克制住想要往前探的冲动。,"- Giữ đầu gối tạo thành đường thẳng với gót chân, cố gắng không di chuyển đầu gối về trước."
1167_55_1,关于斗鱼的一些有趣的事,nan
1414_19_5,擦好后，用清水把盐和醋冲干掉，然后用软毛巾擦干水分。,
1394_3_1,方法 1,Phương pháp 1
1664_17_2,涂抹上润肤霜防止其变干燥。,"Để bột bám trên móng khoảng 10-15 phút, rồi rửa sạch tay bằng xà phòng và nước ấm.[9] Nguồn nghiên cứu"
1540_36_2,如果手术做得成功，别人根本看不出来你身上有纹身。,"Nếu thành công, trông bạn sẽ như không hề có hình xăm nào."
1464_46_2,收到约会邀请后，虽然你不用第一时间回复，但也要尽快给出答案，不要拖延。,"Bạn không cần phản hồi ngay lập tức, nhưng hãy phản hồi ngay khi có thể để tránh kéo dài sự việc -"
1297_46_1,警告,Cảnh báo
1503_7_1,2.,2. Kết nối dây cáp đầu ra video với Xbox 360. Bạn có thể thiết lập đầu ra cho hai màn hình bằng cách dùng dây cáp video composite mảnh với dây cáp HDMI hoặc bằng việc sử dụng dây cáp có tính năng phát video composite và component được kèm theo các dòng máy cũ hơn.
1405_1_3,如果你不打算在电脑上使用大写锁定，那也可以彻底禁用大写锁定。,Bạn cũng có thể tắt hoàn toàn chức năng Caps Lock nếu như không sử dụng.
907_30_1,使用幻灯片母版视图,Dùng chế độ xem Slide Master
1281_63_1,- 很多Mac没有SD卡读卡器。,- Nhiều máy tính Mac không có khe đọc thẻ SD.
1338_1_2,首先用温水浸泡双脚，再用浮石清洁擦拭。,"Chỉ cần một chút thời gian và cố gắng,"
1312_6_2,如果你刚刚将黄油撒到了靴子上，或不小心让沙发沾上了培根油，那么你最好马上行动起来。,"Nếu đôi bốt của bạn vừa bị dính bơ hoặc chiếc xô pha da bị dính mỡ, tốt nhất là bạn phải hành động ngay lập tức."
1559_36_3,安装完成后，应用程序将安装到手机上。,"Khi quá trình cài đặt hoàn tất, ứng dụng sẽ được lưu vào khay ứng dụng."
1219_12_4,然后点击确定。,
1325_20_2,将鱼缸中剩余的水透过筛子倒入水槽，以防砂砾滑落到下水道中。,Rút hết phần nước còn lại ra khỏi bể sau khi cho sỏi vào chậu. Điều này sẽ ngăn sỏi rơi vào ống thoát nước.
1673_1_1,与男朋友交谈可以让你们关系更亲密。,Những cuộc chuyện trò với bạn trai là cơ hội tuyệt vời để bạn xích lại gần hơn với anh ấy.
903_14_1,在Mac上翻转屏幕,"5. Xoay màn hình với card AMD/ATI. Nếu máy tính dùng card đồ họa AMD hoặc ATI, bạn có thể sử dụng Catalyst Control Center để xoay màn hình.[1] Nguồn nghiên cứu"
1608_15_1,- 4x + 16 - 16 = 32 - 16,- 4x + 16 - 16 = 32 - 16
984_35_1,- 石膏模具,nan
1244_19_3,将染色的衣物放入洗衣机内，加入洗涤剂并按照衣物标签说明进行洗涤。,Cho quần áo bị lem màu nhuộm vào máy giặt.
1032_22_3,把植物浸入硫酸铝溶液中，浸泡时间最短2到3个小时，最长可达24小时。,"Khi lấy cây ra khỏi dung dịch,"
1681_21_2,女生更在乎的是你的衣服是否合身，衣服的颜色是否和你相称，而不是你胸前印着什么文字。,"Cô ấy sẽ chú ý đến bạn nhiều hơn nếu quần áo bạn mặc tôn dáng và có màu sắc hợp với bạn, chứ không phải nó có ghi nhãn hiệu gì ở ngực áo."
1366_19_1,8. 吃焦吐司。,8. Ăn bánh mỳ nướng bị cháy khét.
1381_6_2,让烟停在你的咽喉处，而不仅仅是在嘴里。,Không giữ khói trong miệng mà giữ ở cổ họng.
1343_9_3,你可以用温和的泡沫洗面奶仔细清洁面部皮肤，用香皂或沐浴露清洁身体其它部位。,"Ví dụ, bạn có thể dùng sữa rửa mặt tạo bọt nhẹ dịu để rửa da mặt thật sạch."
1103_22_3,把大蒜瓣放进管子里并用手按压，再把管子来回抽好几次直到你听到“碾碎”的声音。,Đặt tép tỏi vào trong ống và dùng cổ tay đè xuống ống. Lăn ống tới lui cho đến khi nghe âm thanh “lạo xạo”.
1414_11_5,等溶液晾凉以后再把门打开。,
1618_20_2,如果你的Instagram账号绑定了第三方安全应用程序，那么验证码就会被发送到该应用程序。,nếu bạn đã liên kết tài khoản Instagram với một trong hai lựa chọn này.
1078_6_5,[1] 研究来源,nhưng có một số đặc điểm khác biệt mà bạn cần biết để đảm bảo chăm sóc đúng cách cho chú rùa của mình.[1] Nguồn nghiên cứu
1594_38_2,在“Shutter”窗口的顶部，你会看到三个选项：“选区”、“桌面”和“窗口”。,"Dọc cạnh trên của cửa sổ Shutter là ba tùy chọn mà bạn có thể cân nhắc: ""Selection"" (Vùng chọn), ""Desktop"" (Màn hình nền) và ""Window"" (Cửa sổ)."
1114_49_2,这个下箭头位于视频窗口底下。,YouTube không ủng hộ hay khuyến khích tải video để xem ngoại tuyến sau đó.
1266_31_4,你可以经常通过右击杀毒程序图标并选择“检查更新”，来检查程序更新。,"Bạn có thể làm điều này bằng cách nhấp phải vào biểu tượng diệt vi-rút và chọn ""Check for Updates"" (Kiểm tra cập nhật)."
1512_29_2,“安卓版本”或者“内部版本号”会显示你要的信息。,Phần “Android version” (Phiên bản Android) và “Build Number” (Số hiệu Bản tạo) sẽ hiển thị chính xác thông tin bạn cần.
1209_12_2,"{""smallUrl"":""https:\/\/www.wikihow.com\/images_en\/thumb\/3\/3d\/Make-a-Mailing-List-in-Gmail-Step-10Bullet1.jpg\/v4-460px-Make-a-Mailing-List-in-Gmail-Step-10Bullet1.jpg"",""bigUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/3\/3d\/Make-a-Mailing-List-in-Gmail-Step-10Bullet1.jpg\/v4-611px-Make-a-Mailing-List-in-Gmail-Step-10Bullet1.jpg"",""smallWidth"":460,""smallHeight"":421,""bigWidth"":612,""bigHeight"":560,""licensing"":""<div class=\""mw-parser-output\""><\/div>""}","Vậy là bạn đã nhập xong danh sách thư tín vào trường dữ liệu ""To"" (Tới)."
1329_35_1,- 小盆,- Chảo nhỏ
1337_170_1,|3.9/99,|3.5/89
1256_59_1,- 1001101.0101 → 001 001 101 .010 100,"- 101,1 → 101 , 100"
1211_17_2,打开以后，需要把视频导出，才能开始压缩。,Nhấp vào Save (Lưu) ở bên dưới góc phải cửa sổ.
1284_1_2,印在脸颊上的问候吻，在前额上的母性吻，在舌尖上的柔情吻，死神的吻（死亡来临）等等。,"Đó có thể là nụ hôn chào hỏi lên má, nụ hôn lên trán mẹ dành cho con, hay hôn môi nồng thắm."
955_9_1,3. 在罐身上摁一个拇指大小的坑。,3. Tạo một vết lõm cỡ ngón tay cái trên thân lon.
1463_27_3,在这个玩法里，每个组连续扔两个球，直到失手为止。,"Trong phiên bản này, một đội sẽ liên tục ném 2 quả bóng mỗi vòng cho đến khi ném trượt."
908_1_2,让酱汁变稠的方法有很多，它们适用于不同的料理，也有着不同的效果。,"Có nhiều chất lỏng cần được làm đặc, ví dụ như nước thịt và súp, bánh trứng và bánh pudding, sữa chua và kem, mứt, hay thậm chí là sốt rưới và sốt chấm."
1190_16_1,6. 把化开的黄油淋在龙虾上。,6. Dọn sốt bơ kèm theo đuôi tôm hùm.
1446_17_1,- 将指甲浸入温水或把手指放入柠檬汁可以使指甲光滑。,"3. Tiêu thụ vitamin A. Vitamin A cũng giúp tăng cường sức khỏe của móng. Liều khuyến cáo mỗi ngày là từ 700-900 microgam. Khoai lang, cà rốt, bí đỏ và rau xanh rất giàu vitamin A.[6] Nguồn tin đáng tin cậy Mayo Clinic Đi tới nguồn"
995_6_2,在当下社会，善于聆听这一人格特质往往被人们忽视。,Lắng nghe là việc thường bị lãng quên trong xã hội ngày nay.
1048_9_1,2. 在春天种下玉簪花。,2.
1056_2_1,步骤,Các bước
986_35_1,7. 调整钢笔工具设置。,7.
1396_25_3,静置如此长的时间是为了让硫化物和蔬菜中的油脂充分溶入水中。,
1484_24_1,方法 5 的 7:,"3. Uốn thành cánh nơ. Đưa phần dây dài hơn sang bên trái để tạo thành cánh nơ dài 2,5 cm. Dùng ngón cái và ngón trỏ để giữ cố định .[10] Nguồn nghiên cứu"
1451_25_3,继续以从上往下的动作擦拭整片窗玻璃。,
1038_10_3,一定要把香肠和冰箱里的熟食分开。,Nhớ đặt xúc xích ở khu vực tách biệt với các đồ ăn ngay.[3] Nguồn nghiên cứu
1675_16_1,部分 2 的 3:,Làm vệ sinh và dọn dẹp nhà cửa
1555_13_2,它位于Kindle Fire屏幕的底部。,Nhấn vào Disconnect (Ngắt kết nối) nằm cuối màn hình Kindle Fire.
1043_53_3,隐瞒一次坏成绩就会有下一次，这样你永远都无法进步！,
1496_47_1,- 打印机,nan
870_16_3,每天查看陷阱两到三次。,Kiểm tra bẫy hai hoặc ba lần một ngày.
1608_124_1,- 自由基，即方根，是指数的另一种表现形式。,"- Để kiểm tra kết quả,"
1144_30_1,警告,"4. Ngâm trà trong nước và để dưới nắng. Đặt bình bên cửa sổ hoặc các bề mặt sạch sẽ nơi có ánh nắng mặt trời chiếu trực tiếp. Ngâm túi trà trong vòng 2 - 4 giờ. Kết thúc việc phơi nắng khi nước trà chuyển màu vàng óng hay xanh, màu sắc tuỳ thuộc vào loại thảo mộc bạn sử dụng."
1268_22_1,- 点心二：一杯（约250毫升）番茄汤。,- Bữa phụ 3: nước dinh dưỡng protein shake.
1102_38_1,- 将香草过滤出来，冷却溶液待用。,- Lọc bỏ thảo mộc trong nước và chờ nước nguội trước khi dùng.
1174_19_2,你需要提前向对方确认好各种需求，这样稍后就不会因为对方想喝水这种蠢事情打扰到你们了。,
908_56_1,nan,- Bạn có thể làm đặc các món súp và sốt từ rau củ (ví dụ như súp rau củ hoặc sốt cà chua) bằng các thực phẩm xay hoặc nghiền nhuyễn đơn giản.[13] Nguồn nghiên cứu
1509_25_3,因此，只要你不违反规定，应该就不会再遇到这个问题。,
1042_17_1,方法 2,Phương pháp 2
1074_38_3,如果你想找人聊一聊，我随时都在。,"Nếu em có điều gì muốn nói,"
1062_21_2,帽子浸泡完毕后倒掉桶里的脏水，或者将水池里的水排干。,Đổ hết nước trong xô hoặc tháo cạn nước trong bồn rửa sau khi ngâm mũ.
1203_27_2,在启用文件和打印机共享之前，你无法访问联网电脑上的资源。,Bạn không thể truy cập tài nguyên trên một máy tính trong mạng cho đến khi tính năng chia sẻ tập tin và máy in được kích hoạt.
1425_1_4,”就可以了。,"Nếu những lời chúc tụng được gửi qua mạng xã hội hoặc thư tay,"
1517_11_1,- 连接设备后，应该会弹出一个对话框。,"- Sau khi thiết bị được kết nối, có thể hệ thống sẽ bật lên một hộp thoại."
1508_32_1,6. 点击振动选择振动模式（可选）。,6. Chạm vào Vibration (Rung) để chọn kiểu rung (tùy chọn).
1110_9_2,如果你买的是熟鱼，或者把鱼买回家后做熟了，那就必须用密封保鲜盒把鱼装起来放进冰箱冷藏。,"Nếu bạn mua cá đã chế biến hoặc tự chế biến cá rồi bảo quản cá bằng hộp kín trong tủ lạnh,"
1375_13_3,让洋葱底部刚好能接触到水面，让它生长3至4天。,Đặt củ hành bên trên sao cho phần đáy vừa chạm đến mặt nước và để như vậy trong vòng 3-4 ngày.
949_53_2,它在出现的下拉菜单的底部。,Nhấn vào tùy chọn Settings nằm cuối trình đơn thả xuống hiện ra.[7] Nguồn nghiên cứu
934_7_2,而4的平方根是2，因为2乘2等于4(2x2=4)。,"Tuy nhiên, căn bậc hai của 4 là 2 bởi vì 2 nhân 2 bằng 4 (2X2=4)."
1015_15_4,点击限制模式旁边的切换按钮就能把它关闭或打开。,
1407_17_1,3. 混合水和小苏打。,3. Trộn nước với muối nở.
1314_19_3,不要笑，因为笑起来你的面骨会提升，导致你的腮红涂得太靠下面。,
1430_29_5,其它研究也显示在过敏季节服用荨麻补充剂，或喝荨麻茶，对那些对花粉过敏的人尤其有用，可以减轻症状。,bạn cần gọi cho dịch vụ cấp cứu ngay lập tức.
1464_37_2,这种答复最直接，听到的人立刻就能清楚地知道你拒绝邀约的理由。,Đây là phản hồi thẳng thắn giúp đối phương hiểu rõ vì sao bạn không chấp nhận lời mời của họ.[8] Nguồn nghiên cứu
1144_10_1,- 在炉子上烧开一大壶水。,Phương pháp 1 của 2:
1120_50_1,- D = 2,- D = 2
1616_46_1,- 量杯,- Tùy thuộc vào từng công thức mà bạn có thể trực tiếp thêm nui khô vào súp hoặc món casserole. Nui sẽ chín trong khi bạn đun súp hoặc nướng casserole.
1514_37_2,首先向上刷一下眉毛。,
1038_43_1,使用微波炉,Rã đông trong lò vi sóng
1429_20_1,- 至于iCloud云备份，选择一个语言和地区，选择一个Wi-Fi网络，然后点按从iCloud云备份恢复。,"- Nếu phần sao lưu mà bạn chọn được bảo vệ bằng mật khẩu, bạn cần phải nhập mật khẩu trước."
974_12_2,这样将会出现Wi-Fi网络列表。,Danh sách mạng Wi-Fi sẽ hiện ra.
1044_30_1,6. 将所有材料搅拌至均匀、光滑。,6. Khuấy đều hỗn hợp đến khi mịn.
921_16_1,1. 将厨房纸巾用油浸湿，然后铺在胶痕上。,1. Nhúng khăn giấy vào dầu ăn và đắp lên vết keo.
1054_22_2,你需要用到的梯子在房间左下角。,Cái thang bạn cần tìm thấy nằm ở góc dưới bên trái phòng.
912_16_1,- Hulu允许你观看来自主要广播和有线电视网络的节目。,"- HBO Now là dịch vụ trả phí độc lập của HBO, bạn có thể xem những phim bộ HBO mới và được lưu trữ, chẳng hạn như phim ""Game of Thrones"" (Trò Chơi Vương Quyền)."
1047_17_1,1. 添加豆薯到你的沙拉里。,1. Thêm củ đậu vào phần salad của bạn.
1372_8_2,演示文稿会被保存为多文本格式（ .rtf），存在你选择的特定路径中。,
1617_35_2,它位于VirtualBox窗口的左侧。,Đó là lựa chọn ở bên trái cửa sổ VirtualBox.
946_16_1,- 通常超市里的荔枝不是很新鲜，也没有得到很好的保养。,Lời khuyên
1500_21_1,- 如果.swf文件地址前面没有域名（例如，文件名是这样的“/strategygames/crimson-room.swf”，而不是www.addictinggames.com/strategygames/crimson-room.swf -- 这里的域名是游戏所在的任意网站），然后在复制地址之前，将域名添加到.swf文件路径前。,"- Trên Firefox, bạn cần cuộn xuống trên danh sách và tìm tệp tin .swf có tên của trò chơi."
1680_7_1,- 在“收件箱”按钮下方还有许多其它种类的文件夹。,Phương pháp 2
1502_37_2,向下滚动，点击更改手机号码，然后输入正确的号码。,
892_6_4,” [1] 研究来源,(Kính gửi: John Smith)[1] Nguồn nghiên cứu
1677_18_2,这会移动车的尾端大部分是向后，但是有点偏右，因为车的前端从左边对它施加推力。,Thực hiện bước này khi thanh cản trước của xe bạn nằm ngay phía sau thanh cản của xe trước. Động tác cuối cùng này sẽ di chuyển xe vào chỗ đỗ và đồng thời điều chỉnh xe nằm thẳng.
1440_28_1,"{""smallUrl"":""https:\/\/www.wikihow.com\/images_en\/thumb\/2\/23\/Record-Your-Screen-on-Samsung-Galaxy-Step-11-Version-2.jpg\/v4-460px-Record-Your-Screen-on-Samsung-Galaxy-Step-11-Version-2.jpg"",""bigUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/2\/23\/Record-Your-Screen-on-Samsung-Galaxy-Step-11-Version-2.jpg\/v4-728px-Record-Your-Screen-on-Samsung-Galaxy-Step-11-Version-2.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":728,""bigHeight"":546,""licensing"":""<div class=\""mw-parser-output\""><\/div>""}2. 在Galaxy中打开游戏启动器。",3. Bắt đầu trò chơi. Những game đã được cài đặt trên Samsung Galaxy sẽ hiển thị trong trình đơn Game Launcher chính.
1396_39_5,[16] 研究来源,
959_29_1,- 1又1/2汤匙盐,- 1 thìa cà phê muối tỏi
1293_35_1,- 长条面包或者小圆面包,- Bánh mì và bánh cuộn
959_15_3,倒入足以完全没过牛扒的酱汁，不用担心倒得太多。,"Còn không, bạn có thể chờ cho nước ướp tự ngấm vào thịt."
1170_26_2,它位于窗口的顶部。,Bạn nên dọn dẹp ít nhất 1 tháng 1 lần để duy trì hiệu suất máy tính.
1078_46_1,nan,"- Nếu bạn không cung cấp chỗ sưởi nắng cho rùa, mai rùa sẽ nhanh chóng bị rữa."
1422_21_3,重复上述步骤，直到三角形的一边全部粘上雪糕棍。,Lặp lại động tác này cho đến khi các que kem lấp kín chiều dài của các cạnh tam giác.
1693_15_2,你要稍微倾斜、缩回头部，这样可以让头不在反击的目标路线上。,"Đầu hơi cúi xuống, cằm khép vào và nhìn vào mục tiêu khi đấm."
1612_37_1,- 用上述产品涂抹污渍前，先在布料上找一小块容易掩盖的地方测试一下。,- Thử trước sản phẩm lên một điểm nhỏ và khó trông thấy trên vải trước khi thoa lên vết bẩn.
1508_10_2,比如，如果你想更改收到短信时的提示音，那就点击短信铃声。,"Ví dụ, nếu bạn muốn thay đổi âm thanh mà bạn nghe khi nhận được tin nhắn, hãy chạm vào Text Tone (Âm báo tin nhắn)."
1088_32_2,这样就可以删掉逗号。,Bạn cũng có thể bỏ cả dấu phẩy đi.
1637_12_1,- 一点坐标以及垂直线。,- Biết hệ số góc và một điểm.
1646_25_2,它在屏幕顶部的MS Word工具栏上。,Tùy chọn này nằm trong thanh công cụ MS Word ở đầu màn hình.
1231_71_1,- 把萝卜放入器皿中，盖好盖。,- Cho củ cải lên đĩa và đậy lại.
1495_26_1,nan,"4. Thử áp dụng lại thiết lập. Đôi khi việc tắt rồi mở lại tính năng tự động ẩn sẽ khắc phục được lỗi không đóng được thanh tác vụ. Hãy mở cửa sổ Settings (Windows 10) hoặc Properties lần nữa và tắt tính năng tự động ẩn. Trên Windows 8 và những phiên bản trước, bạn nhấp vào ""Apply"" ."
1249_15_4,若你比较喜欢正方形的皮纳塔，也可使用箱子定型。,Bạn cũng có thể dùng hộp nếu muốn piñata có hình vuông.
1571_11_2,你会在地牢深处发现被困在蜘蛛网上的敏捷的阿维尔。,Bạn sẽ tìm thấy Arvel the Swift bị mắc bẫy trong mạng nhện ở sâu phía dưới ngục tối.
1666_19_2,你可在网上报读课程。,Bạn có thể học các khóa trên mạng.
868_16_3,这样就会在窗口顶部出现一个下拉工具栏。,Một thanh công cụ thả xuống sẽ hiện ra đầu cửa sổ.
1674_42_1,- 碗,"4. Trộn vụn bánh mì, muối, tiêu và ngò tây trước khi rắc lên sò điệp. Trộn đều các thành phần trong một cái tô lớn. Lấy một nhúm hỗn hợp vụn bánh mì và rắc một lớp mỏng lên trên từng con sò.[15] Nguồn nghiên cứu"
1211_50_1,- 您可以调整这些设置以适合改变您的最终压缩视频。,nan
1520_24_2,它会根据你选择的视图进行动态调整，比如“每日”视图会分解成每小时种植的树，而“每周”视图则会分解成每天种植的树，以此类推。,"Biểu đồ có sự thay đổi rõ rệt dựa trên lựa chọn hiển thị thông tin của bạn; bạn sẽ thấy thông tin hiển thị theo giờ nếu chọn “Day”, và thông tin hiển thị theo ngày nếu chọn “Week”, v.v."
1607_7_2,跟Windows电脑的命令提示符不同，想打开Linux上的大部分程序，并不需要输入完整的目录路径或改变目录。,"Khác với dòng lệnh Windows (CMD), bạn không cần phải nhập đường dẫn đầy đủ hay thay đổi thư mục đối với hầu hết chương trình trên Linux."
863_32_2,如果水还是流得很慢，就把上述过程再重复一次，直到水能顺畅地流走为止。,Cách này phù hợp nhất với ống thoát nước trong bồn tắm bởi bạn có thể đổ đầy hàng chục lít nước vào bồn. Xả nước nóng vào đầy bồn sau đó mở nắp xả và để áp lực của nước làm thông điểm tắc.[5] Nguồn nghiên cứu
1245_8_3,不管怎么说，注意不要刮花电脑表面。,"Như thường lệ, bạn cần tránh cào lên bề mặt máy tính."
1561_57_1,- 顶部带有白条的屏幕图标就是Mac电脑屏幕。,- Biểu tượng màn hình có thanh trắng ở phía trên là biểu tượng màn hình máy Mac của bạn.
1390_40_1,方法 5,Phương pháp 5
948_1_3,遵循下面的步骤，你就能成为切牛胸肉的专家。,Hãy làm theo những bước sau và bạn sẽ nhanh chóng cắt được thịt ức bò một cách chuyên nghiệp nhất.
1360_6_3,要提取文件，你可以双击ZIP文件将它打开，然后把SWF文件拖到要保存的位置。,"Chương trình này cho phép bạn xem video định dạng SWF, và chơi một số trò chơi SWF."
1030_9_2,如果地址已经被占用，你必须输入一个不同的地址。,
1349_7_2,在“终端”窗口中输入date，按下回车键。,Nhập date vào Terminal rồi nhấn ↵ Enter.
1243_34_1,做个快速深层护理,Ủ tóc trong Thời gian ngắn
1515_37_1,- Goo-gone去污剂也是一种可以清除树液的家用产品。,- Goo-gone là một sản phẩm gia dụng khác có thể tẩy nhựa cây trên xe.
1686_6_1,1. 更改或重置Gmail密码。,1. Đổi hoặc đặt lại mật khẩu Gmail.
1526_26_1,部分 2 的 3:,Phần 2 của 3:
1386_25_2,大多数足部骨折需要六到八周时间痊愈。,
1360_9_2,单击此处查看详细说明。,Thực hiện các bước sau để cài đặt SWF File Player:
1172_39_1,nan,- Giấy mỏng và giấy để gấp origami là sự lựa chọn tốt nhất. Giấy ăn mỏng sẽ khó thao tác hơn nhưng bù lại sẽ tạo thành hạc giấy có trông trong mờ kì ảo hơn.
1320_57_1,禁用Chrome广告拦截器（安卓设备）,nan
1696_29_1,- 有很多在线计算器可以快速算出加薪的百分比。,- Bạn có thể sử dụng một số phần mềm tính toán trực tuyến để nhanh chóng tính phần trăm tăng lương của mình.
1592_6_3,选择结实、鲜艳的蔬菜。,Chọn rau củ có phần thịt cứng chắc và có màu tươi sáng.
1386_24_2,医生可能会开处方止痛药，或推荐非处方止痛药，你可以服用它们来控制疼痛。,Hầu hết các trường hợp gãy xương bàn chân đều cần từ sáu đến tám tuần để lành. Bạn nên hẹn gặp bác sỹ để kiểm tra sau khi có thể đi lại và đứng trên bàn chân.
954_48_1,- 水,5. Xếp tôm xiên que lên vỉ nướng. Nướng một mặt khoảng 3-4 phút. Lật và nướng mặt còn lại thêm 3-4 phút. Tôm chín sẽ chuyển màu hồng tươi và thịt tôm trong suốt.
1380_6_3,这会打开Google的图片搜索页面。,Bạn sẽ truy cập https://images.google.com/ bằng trình duyệt web của máy tính để mở trang tìm kiếm ảnh của Google.
1091_22_2,用你的新用户名和密码登录Gmail。,"dùng “BCC”,"
861_16_1,1. 在USPS网站上注册Informed Delivery。,1. Đăng ký Informed Delivery trên website USPS.
1300_50_1,- 点击三个彩色圆圈来选择照片和灯光滤镜。,- Nhấn vào biểu tượng ba vòng tròn nhiều màu để chọn ảnh và bộ lọc ánh sáng.
963_6_1,1. 点击App Store图标来打开它。,1. Nhấn vào biểu tượng App Store để mở ứng dụng.
1518_14_1,1.,9. Nhấp chuột vào nút Save (Lưu). Nút này nằm ở cuối trang. Đây là thao tác lưu và áp dụng thay đổi cài đặt VPN.
923_13_1,方法 2 的 3:,Phương pháp 2 của 3:
