src_id,src_lang,tgt_lang
4665_1_1,但我的评论更多地是作为一个前急诊医生，只是在必须包含信息时进行逻辑上的决策。,"Nhưng bình luận của tôi chủ yếu là từ góc nhìn của một bác sĩ cấp cứu cũ, và chỉ đơn giản là đưa ra quyết định logic khi bạn phải đưa thông tin vào."
4665_1_2,我想说的第一件事是，,"Điều đầu tiên tôi muốn nói,"
4666_1_1,因此，外科医生要求每年至少进行 8 次开放性 RPL 手术，或者三年内进行 24 次。,"Vì vậy, yêu cầu đối với bác sĩ phẫu thuật là ít nhất tám ca RPL mở trong một năm hoặc 24 trong ba năm."
4666_1_2,嗯，外科医生模板，嗯，我们说至少要修改模板，但实际上它取决于,"Ờ, mẫu của bác sĩ phẫu thuật, ờ, chúng tôi nói ít nhất là mẫu được sửa đổi, nhưng thực sự nó là ờ"
4667_1_1,对于外科医生来说，在选择手术模板时，需要拍下与S1011试验一样的术中照片，以确保质量控制。,"Đối với bác sĩ phẫu thuật, về việc lựa chọn mẫu, những bức ảnh trong quá trình phẫu thuật phải được chụp, giống như trong thử nghiệm suag s1011, chỉ để đảm bảo rằng chúng ta có một số kiểm soát chất lượng."
4668_1_1,因为不想引入另一个变量，所以手术都是开放式的，因为这是一个非常严格的统计数据。,"Tất cả các ca phẫu thuật đều được thực hiện mở, lý do là chúng tôi không muốn thêm một biến khác. Đây là một vấn đề thống kê rất chặt chẽ."
4669_1_1,您知道，如果在一侧发生一次或两次复发，就会使试验发生偏移，因此您需要最大限度地减少试验开始时在全国各地不同站点周围的所有变量。,"Bạn biết đấy, nếu bạn có một hoặc hai lần tái phát ở một bên, điều đó sẽ làm thay đổi nó, vì vậy bạn muốn giảm thiểu tất cả các biến xung quanh thử nghiệm đã được mở tại các địa điểm khác nhau trên khắp đất nước, như bạn có thể thấy."
4670_1_1,但是这里有一些是高容量的，比如你可以在这里看到，很明显是美国和印第安纳大学，但许多人对试验做出了贡献，你可以看到累积的数量。,"nhưng có một số người đã đóng góp rất nhiều, như bạn có thể thấy ở đây, rõ ràng là Hoa Kỳ và Đại học Indiana, nhưng nhiều người đã đóng góp cho thử nghiệm và bạn có thể thấy số lượng tích lũy."
4671_1_1,积累得很好，比预期提前了大约八个月，就像乔什可以告诉你，从运行临床试验来看，这是一个主要的……,"đã tích lũy khá tốt và kết thúc sớm hơn dự kiến khoảng tám tháng, điều này, như Josh có thể nói với bạn từ việc chạy các thử nghiệm lâm sàng, là một …"
4672_1_1,嗯，试验很成功，所以结果很好，我的意思是，我们都是泌尿科医生，我们喜欢做手术，所以有一个涉及手术的临床试验很好，这里有一些基本特征,"À, thành công cho thử nghiệm, nên nó đã là, nó đã tuyệt vời. Ý tôi là, tất cả chúng ta đều là bác sĩ tiết niệu, chúng ta thích phẫu thuật. Vì vậy, thật tốt khi có một thử nghiệm lâm sàng liên quan đến phẫu thuật."
4673_1_1,该患者重要的是，嗯，25岁时患有1期疾病，然后复发，然后，嗯，其中75%在首次诊断时为2期a或b，中位随访时间为24个月，但显然我们,"Bệnh nhân quan trọng, ờ, 25 tuổi, đã ở giai đoạn 1, sau đó tái phát, và sau đó, ờ, 75% trong số họ ở giai đoạn 2a hoặc 2b khi được chẩn đoán ban đầu, và theo dõi trung vị là 24 tháng, nhưng rõ ràng là chúng tôi"
4674_1_1,对于那些距离上次随访时间较远的患者，为了稿件，我将对所有患者进行至少 24 个月的随访，因此，没有变化。,"Đối với những bệnh nhân đã lâu không tái khám, để viết bản thảo, tôi sẽ theo dõi tối thiểu 24 tháng cho tất cả bệnh nhân, vì vậy, không có gì thay đổi."
4674_1_2,所以，在南加州大学，我会深入探讨一下。,"Vì vậy, ở USC, tôi sẽ đi sâu vào vấn đề này"
4675_1_1,稍后，患者将接受腹膜外正中线 RPL 手术，确实，住院时间为一天，在我们这里（USC），这是典型的疤痕，当然，并非所有疤痕都一样。,"Một lúc sau, bệnh nhân sẽ trải qua một cuộc phẫu thuật RPL trung tuyến ngoại phúc mạc, thực sự, thời gian nằm viện là một ngày, tại USC của chúng tôi, và đây là vết sẹo điển hình, tất nhiên, không phải tất cả chúng đều như vậy."
4676_1_1,但这是一种神经保留技术，你知道的，很明显，但我会稍后在讨论手术技术时向你展示，嗯，嗯，技术，但总的来说,"nhưng đây là một kỹ thuật bảo tồn dây thần kinh, bạn biết đấy, rõ ràng, nhưng tôi sẽ chỉ cho bạn kỹ thuật, ờ, ờ, sau một chút, khi chúng ta nói về kỹ thuật phẫu thuật, nhưng nhìn chung"
4677_1_1,复发率为 20%，中位复发时间为 8 个月，因此这些事件发生在随访的早期，两年无复发生存率为 84%。,"Tỷ lệ tái phát là 20%, với thời gian trung bình đến tái phát là tám tháng. Vì vậy, những sự kiện này xảy ra sớm trong quá trình theo dõi, và tỷ lệ sống sót không tái phát hai năm là 84%."
4678_1_1,这是二次治疗的细分：9名患者接受了化疗，其中7人接受了BEP方案三次，1人接受了EP方案四次，1名患者接受了卡铂紫杉醇，2人,"Và đây là sự phân tích về điều trị thứ cấp: 9 bệnh nhân đã được hóa trị, trong đó 7 bệnh nhân được điều trị theo phác đồ BEP ba lần, 1 bệnh nhân được điều trị theo phác đồ EP bốn lần, 1 bệnh nhân được điều trị bằng carboplatin và paclitaxel và 2"
4679_1_1,患者反复出现 RPL 指标，其中一位患者在三年半后出现了复发，进展非常缓慢，我当时认为是惰性肿瘤。,"Bệnh nhân đã có chỉ số RPL lặp lại, một trong số họ đã bị tái phát sau ba năm rưỡi, với tốc độ rất chậm và ủ bệnh, và tôi đã nghĩ ..."
4680_1_1,嗯，这个人真的想避免化疗，我们进去重新为他做了切除术，嗯，又做了一次。,"À, anh chàng này thực sự muốn tránh hóa trị, chúng tôi đã vào và tái phẫu thuật cho anh ấy, ừm, một lần nữa,"
4680_1_2,所以，一名病人接受了辅助性卡铂治疗，但后来我们在随访期间强烈要求...,"vì vậy một bệnh nhân đã được điều trị bằng carboplatin bổ trợ, nhưng sau đó chúng tôi đã thúc đẩy mạnh mẽ, ừm, ừm, trong quá trình theo dõi..."
4681_1_1,患者不进行任何辅助治疗，因为这个的重点是手术作为唯一的治愈方式，所以这里有一些并发症,"Bệnh nhân không được điều trị bổ trợ vì mục đích chính của điều này là phẫu thuật là phương thức điều trị duy nhất, vì vậy đây là các biến chứng đã có"
4682_1_1,呃，五个短期并发症，呃，对不起，七个短期并发症，其中五个是锁骨下静脉穿刺术，一个是二型糖尿病，您可以看到这些都是很小的并发症，其中一个,"à, năm biến chứng ngắn hạn, à, xin lỗi, bảy biến chứng ngắn hạn, trong đó năm biến chứng là do chọc tĩnh mạch dưới đòn, một biến chứng là tiểu đường type 2, bạn có thể thấy những biến chứng này rất nhỏ, một trong số đó"
4683_1_1,出现肠梗阻需要鼻胃管，其中一个症状是呕吐或疼痛，两个是渴望，一个病人出现了肾绞痛，另一个病人出现了肺栓塞，所以你可以看到,"Đã có một trường hợp tắc ruột cần ống thông dạ dày mũi, một trường hợp được liệt kê là nôn mửa hoặc đau, và hai trường hợp là thèm ăn, một bệnh nhân bị đau quặn thận và một bệnh nhân bị tắc mạch phổi, vì vậy bạn có thể thấy"
4684_1_1,你知道，在外科手术试验中，并不是所有的事情都是一帆风顺的，总是会有外科手术并发症，但幸运的是，长期并发症没有出现，这意味着,"Bạn biết đấy, trong một thử nghiệm phẫu thuật, không phải lúc nào cũng dễ dàng. Sẽ luôn có những biến chứng phẫu thuật, nhưng may mắn là, những biến chứng lâu dài là không có, có nghĩa là"
4685_1_1,嗯，幸运的是，所有接受神经保留技术的患者都出现了逆行射精，没有疝气，没有胃肠道症状或其他任何症状。,"À, may mắn là, xuất tinh tích hợp và tất cả các bệnh nhân trải qua kỹ thuật bảo tồn dây thần kinh đều xuất tinh ngược dòng mà không có thoát vị, không có triệu chứng tiêu hóa hoặc bất kỳ vấn đề nào khác được phát hiện."
4686_1_1,到目前为止，短期来说效果很好，长期来说也不错，总之，我们认为 S.E.M.S. 试验确实将 RPL India 建立为,"Cho đến nay, trong ngắn hạn, mọi thứ đều tốt, và về lâu dài, nó cũng không quá tệ. Vì vậy, kết luận, chúng tôi nghĩ rằng thử nghiệm SEMS thực sự thiết lập RPL Ấn Độ như"
4687_1_1,对于这些孤立性腹膜后淋巴结肿大的患者，一种治疗方案是观察，肿大淋巴结最大直径不超过 3 厘米，中位随访时间为两年，患者接受系统治疗后仍能生存。,"Một lựa chọn điều trị cho những bệnh nhân này với bệnh lý hạch bạch huyết phúc mạc cô lập, lên đến ba cm, với thời gian theo dõi trung bình là hai năm, như là một điều trị toàn thân không có sự sống còn."
4688_1_1,85% 的总生存率显然是 100%，因此它是一个有吸引力的选择，如果你认为它是下一阶段的第三阶段，很难进行第三阶段的试验，你不能真正比较。,"Tỷ lệ sống sót tổng thể 85% rõ ràng là 100%, vì vậy đây là một lựa chọn hấp dẫn. Rất khó để thực hiện thử nghiệm giai đoạn 3 nếu bạn nghĩ rằng bạn biết đó là bước tiếp theo của giai đoạn 3, bạn không thể thực sự so sánh."
4689_1_1,对于这种使用放射治疗或化疗的模式，您需要等待几十年才能看到并发症发生率的差异，显然，化疗在无复发生存方面会超过手术,"Với phương thức điều trị này bằng xạ trị hoặc hóa trị, bạn sẽ phải đợi hàng thập kỷ để thấy sự khác biệt về tỷ lệ biến chứng. Rõ ràng, hóa trị sẽ vượt trội hơn phẫu thuật về tỷ lệ sống không tái phát."
4690_1_1,有一个类似的兄弟试验或姐妹试验，我的好同事，德国的彼得·阿尔伯斯正在进行一项名为PRIME-TEST的试验，非常相似。,"Có một loại thử nghiệm anh em hoặc chị em tương tự như thử nghiệm SAMS. Đồng nghiệp tốt của tôi ở Đức, Peter Albers, đang tiến hành một thử nghiệm gọi là PRIME-TEST, rất giống nhau."
4691_1_1,他正在观察，你可以看到其中的差异。,"Anh ấy đang theo dõi, bạn có thể thấy sự khác biệt."
4691_1_2,基本上，我们关注的是生活质量、并发症发生率以及类似的事情。,"Về cơ bản, chúng ta đang xem xét chất lượng cuộc sống, tỷ lệ biến chứng và những thứ tương tự."
4691_1_3,他仍在收集他的试验数据，最近他刚刚……,"Anh ấy vẫn đang thu thập dữ liệu cho thử nghiệm của mình, gần đây anh ấy mới..."
4692_1_1,我们将其扩展到德国的多个中心，希望将来能够将我们的结果整合起来，并且在伦敦还有一个第三阶段的试验，由伦敦的戴夫·尼科尔负责运行，但这些患者都在接受辅助治疗。,"Chúng tôi đã mở rộng nó đến nhiều trung tâm ở Đức, vì vậy hy vọng trong tương lai, chúng tôi sẽ kết hợp kết quả của mình và có một thử nghiệm thứ ba ở London, do Dave Nicholl ở London điều hành, nhưng những bệnh nhân này đều đang được điều trị bổ trợ."
4693_1_1,很明显，我们不想对接受 RPL 和 D 治疗的患者进行辅助性卡铂治疗，因为这实际上违背了这些患者不接受全身治疗的目的。,"Rõ ràng là chúng tôi không muốn những bệnh nhân nhận RPL và D sau đó lại nhận carboplatin hỗ trợ, điều này thực sự làm mất đi mục đích của việc những bệnh nhân này không nhận liệu pháp toàn thân."
4693_1_2,因此，我将继续讨论治疗方法。,"Vì vậy, tôi sẽ chuyển sang quản lý ..."
4694_1_1,化疗后的测试结果显示为癌症，我想在最后留一些时间进行问答和讨论，所以如果我讲得太快了，请告诉我。,"Kết quả xét nghiệm sau hóa trị cho thấy ung thư. Tôi muốn dành một chút thời gian vào cuối để hỏi đáp và thảo luận, vì vậy nếu tôi nói quá nhanh, hãy cho tôi biết."
4694_1_2,我发现手术史,Tôi thấy tiền sử phẫu thuật
4695_1_1,这真令人着迷，我认为这真的很有趣，在 20 世纪初，他们就考虑这样做。,"Điều này thật hấp dẫn và tôi nghĩ nó thực sự thú vị khi vào đầu những năm 1900, họ đã nghĩ đến việc làm điều này."
4695_1_2,我的意思是，首先看看这张图片，它的质量很低，但这是 1906 年拍摄的睾丸被取出的照片，以及连接到任何淋巴结的输精管。,"Ý tôi là, hãy nhìn vào bức ảnh này trước, nó rất kém chất lượng, nhưng vào năm 1906, đây là bức ảnh về việc lấy tinh hoàn ra khỏi dây và sau đó dẫn đến bất kỳ hạch bạch huyết nào ở đó."
4696_1_1,没有时间做CT扫描，你知道，他们可能在做淋巴管造影之类的事情，嗯，为了看看这些淋巴结，真的很有趣，嗯，这里还有另一个关于切口的描述,"Không có thời gian cho chụp CT, bạn biết đấy, có lẽ họ đang thực hiện một số kỹ thuật chụp lymphography hoặc cái gì đó tương tự, ừm, để xem những hạch này, thật sự hấp dẫn, ừm, đây là một mô tả khác về vết rạch này"
4697_1_1,这真是太疯狂了，但考虑到这一点的偏侧性，它可能是在腹膜外进行的，而且我很好地暴露了腹膜后间隙和所有感兴趣的区域。,"Điều đó thật điên rồ, nhưng có lẽ đó là một phẫu thuật ngoại phúc mạc, xét đến sự lệch bên của nó, và tôi đã phơi bày rất tốt phúc mạc sau và tất cả các khu vực quan tâm."
4698_1_1,这可能相当病态，所以我们将在稍后讨论其他切口，但基本上至少有三分之一接受转移性癌症化疗的患者,"Có lẽ khá bệnh hoạn nên chúng tôi sẽ đi vào các vết rạch khác một chút nhưng về cơ bản ít nhất một phần ba bệnh nhân, ít nhất một phần ba những người trải qua hóa trị cho di căn"
4699_1_1,生殖细胞肿瘤具有一些残留的逆孕激素疾病，因此目前对于后方案或淋巴结清扫术的指征是，我们将针对非精原细胞瘤和精原细胞瘤进行讨论。,"U bướu tế bào mầm có một số dạng bệnh retropregnanal còn sót lại, vì vậy chỉ định hiện tại cho sơ đồ sau hoặc phẫu thuật cắt hạch bạch huyết sẽ là, chúng tôi sẽ xem xét điều này đối với ung thư tinh hoàn phi tinh nguyên và tinh nguyên."
4700_1_1,让我们简单谈谈影像引导辅助手术，然后讨论一些新的治疗方法，你知道这是一种罕见疾病，我给你的只是很小的部分。,"Hãy cùng thảo luận ngắn gọn về các thủ tục hỗ trợ hình ảnh và sau đó là các phương pháp tiếp cận mới hơn trong điều trị. Bạn biết đấy, đây là một căn bệnh hiếm gặp và tôi đang cung cấp cho bạn một phần nhỏ của một phần nhỏ."
4701_1_1,所以基本上，你在任何一个中心看到的疾病数量不会太有限，对吧？,"Vì vậy, về cơ bản, ờ, khối lượng bệnh tật được nhìn thấy tại bất kỳ trung tâm nào cũng không bị giới hạn, phải không?"
4701_1_2,所以有很多证据表明，支持性经验是重要的组成部分。,"Vì vậy, có rất nhiều bằng chứng hỗ trợ rằng kinh nghiệm là một thành phần quan trọng của"
4702_1_1,在生殖细胞肿瘤方面取得了更好的治疗效果，并且您可以在这里看到，这里有一位著名的作者记录了实施的RPL指数数量。,"Kết quả được cải thiện trong các khối u tế bào mầm, và bạn có thể thấy điều đó ở đây, và bạn có thể thấy một tác giả nổi tiếng ở đây đã ghi lại số lượng chỉ số RPL được thực hiện bởi các bác sĩ thực hành."
4703_1_1,全国各地的泌尿科医生，还有乔希，我不知道是否有人更新了这个，但我认为今天看起来和以前你发表的时候没什么不同，但真的,"Các chuyên gia tiết niệu trên khắp đất nước và Josh, tôi không biết liệu có ai cập nhật điều này hay không, nhưng tôi không nghĩ rằng nó trông khác gì so với ngày hôm nay so với ngày hôm đó khi bạn xuất bản điều này, nhưng thực sự"
4704_1_1,有趣的是，你看到执行一次 RPL-ND 的泌尿科医师数量急剧下降，如果你执行两次，基本上全国范围内只有少数外科医生一年做超过十次，你知道的。,"Điều thú vị là bạn thấy rằng số lượng bác sĩ tiết niệu thực hiện một RPL-ND giảm mạnh nếu bạn thực hiện hai, và về cơ bản, chỉ có một số ít bác sĩ phẫu thuật trong cả nước thực hiện nhiều hơn, bạn biết đấy, mười lần một năm."
4705_1_1,我是在试图对参与这个句子试验的外科医生进行资格审查时学到这一点的。,"Và tôi đã học được điều này khi tôi đang cố gắng xác minh các bác sĩ phẫu thuật cho thử nghiệm câu, và mọi người nói, 'Ồ vâng, tôi làm 30 ca như vậy mỗi năm',"
4705_1_2,"人们会说，'哦，我一年要做30个这样的手术'，然后我们会要求查看他们的应用程序报告和通过率报告，然后它就会迅速缩减到，'实际上...',","và sau đó bạn biết đấy, chúng tôi sẽ yêu cầu báo cáo ứng dụng và báo cáo vượt qua của họ, và nó nhanh chóng thu hẹp lại thành, 'Thực ra...'"
4706_1_1,你知道去年有六个，所以，嗯，这些都是很难的病例，这些都是很长的病例，我们倾向于，当我们做了一个，我们就认为我们已经做了四个。,"Bạn biết rằng bạn đã có sáu người vào năm ngoái, vì vậy, ừm, đây là những trường hợp khó khăn, đây là những trường hợp dài, và chúng tôi có xu hướng, khi chúng tôi làm một trường hợp, chúng tôi nghĩ rằng chúng tôi đã làm bốn trường hợp."
4706_1_2,所以，嗯，但是你可以看到平均数和中位数,"Vì vậy, ừm, nhưng bạn có thể thấy số trung bình và số trung vị"
4707_1_1,全国范围内完成的 RPL 指数很少，只有一两个做到了更多。,"Chỉ số RPL được thực hiện trên toàn quốc rất ít, chỉ có một hoặc hai nơi làm nhiều hơn."
4707_1_2,因此，手术和组织学在过去几十年中并没有发生太大变化，40-45 例化疗后。,"Vì vậy, phẫu thuật và mô bệnh học không thay đổi nhiều trong vài thập kỷ qua, 40 đến 45 sau hóa trị liệu."
4708_1_1,有畸胎瘤，数量或分布相同，还有一些人有腹膜后纤维化，以及 10% 到 15% 的人有残留的生殖细胞瘤，现在还无法真正预测。,"Có u nang mầm, với số lượng hoặc sự phân bố giống nhau, một số cũng có xơ hóa phúc mạc sau, và 10 đến 15% có u mầm tế bào mầm còn sót lại, hiện tại vẫn chưa thực sự có thể dự đoán."
4709_1_1,基于影像学和组织病理学的腹膜后组织学分析，已有许多研究尝试建立某种形式的影像学或放射组学或其他方法来确定，因为这是,"Mô bệnh học phúc mạc sau dựa trên hình ảnh và bệnh lý, và đã có một số nghiên cứu cố gắng thiết lập một hình thức hình ảnh hoặc radiomics hoặc các phương pháp khác để cố gắng xác định bởi vì đó là"
4710_1_1,我们真正想知道的是，如果我们能够提前预测这一点，它将有助于我们。,"Điều chúng tôi thực sự muốn biết là, liệu chúng tôi có thể dự đoán trước điều này hay không, bởi vì điều đó sẽ giúp chúng tôi."
4710_1_2,所以真正的问题是我们无法真正区分坏死纤维化。,"Vì vậy, vấn đề thực sự là chúng tôi không thể thực sự phân biệt giữa hoại tử và xơ hóa."
4711_1_1,畸胎瘤甚至诱导化疗后出现活癌，这实际上是一个显微镜诊断。,"U nang teratoma hoặc thậm chí là ung thư khả thi sau khi hóa trị cảm ứng, đây thực sự là một chẩn đoán hiển vi."
4711_1_2,关于PET扫描，我的一个烦恼是，在睾丸激素方面做了太多PET扫描。,"Về xét nghiệm PET, tôi rất bực mình khi có quá nhiều xét nghiệm PET được thực hiện cho testosterone."
4712_1_1,除了一个设置之外，它完全没有价值，假阴性率为 40%，胡说八道，所有血清素都是阴性，它真的毫无帮助，存在着明显的局限性。,"Nó hoàn toàn vô dụng, ngoại trừ một cài đặt tỷ lệ âm tính giả là 40 trong vô nghĩa, tất cả serotonin đều âm tính và nó thực sự thực sự không hữu ích, có những hạn chế đáng kể trong"
4713_1_1,检测非常小的显微镜疾病，这样你就可以知道它基本上是额外的辐射，没有任何额外的信息，精原细胞瘤，它有时有助于确定生存能力,"phát hiện bệnh vi thể rất nhỏ để bạn biết rằng nó về cơ bản là bức xạ bổ sung mà không có bất kỳ thông tin bổ sung nào và ung thư tinh hoàn, ờ, nó đôi khi giúp xác định khả năng sống sót"
4714_1_1,大于三厘米的残余肿块，但我们再次遇到这个问题，即很多炎症细胞存在于其后腹膜肿块中，我们使用PET检查精原细胞瘤的原因是,"Các khối u còn lại lớn hơn ba cm nhưng một lần nữa chúng ta gặp vấn đề này, là rất nhiều tế bào viêm, à, à, mà có trong khối u vùng chậu sau của chúng, những gì chúng ta sử dụng PET cho trong ung thư biểu mô tinh hoàn là"
4715_1_1,95% 的阴性预测值意味着如果检测结果为阴性，它对我们有帮助，但当检测结果为阳性时，阳性预测值不幸地只有 50% 到 69%。,"Giá trị dự đoán âm tính là 95% có nghĩa là nếu kết quả xét nghiệm âm tính, nó sẽ giúp chúng ta, nhưng khi kết quả xét nghiệm dương tính, giá trị dự đoán dương tính thật không may chỉ ở mức từ 50% đến 69%."
4716_1_1,目前对化疗后残留病灶（RPL）和（E）的适应症是：任何在充分的初级化疗后，CT 检查发现残留肿瘤块大于 1 厘米，且血清肿瘤标志物正常的患者。,"Các chỉ định hiện tại cho RPL và E sau hóa trị là: Bất kỳ bệnh nhân nào có khối u còn lại lớn hơn một centimet trên CT sau hóa trị sơ cấp đầy đủ với dấu ấn khối u huyết thanh bình thường, uh"
4717_1_1,对于亚厘米病灶的患者，我们不进行解剖。,Chúng tôi không thực hiện khám nghiệm tử thi trên những bệnh nhân có khối u dưới một cm.
4717_1_2,这存在一些争议，主要是在纪念医院，那里所有患者都会进行术后化疗，但我们大多数人认为，这些患者仅靠化疗就能治愈。,"Có một số tranh cãi, chủ yếu là đối với những bệnh nhân được điều trị giảm nhẹ, nơi mọi người đều được hóa trị sau phẫu thuật, nhưng hầu hết chúng ta trên thế giới tin rằng những bệnh nhân này được chữa khỏi chỉ bằng hóa trị."
4718_1_1,如果接受挽救性化疗，几乎可以肯定的是，大多数情况下，你需要进行术后标记，因为存活疾病的比率和残留的疾病比率要高得多。,"Nếu bạn trải qua hóa trị cứu vãn, gần như chắc chắn rằng, hầu hết thời gian, bạn sẽ cần đánh dấu hậu phẫu, bởi vì tỷ lệ bệnh còn sống và các tàn dư cao hơn nhiều."
4719_1_1,以及化疗耐药疾病，如果您在化疗后有生长肿块，我会在最后向您展示一些案例，包括正常肿瘤标志物、可切除肿块、伴有升高标志物的肿块，你知道的,"và bệnh kháng hóa trị liệu nếu bạn có khối u phát triển trong khi hóa trị liệu, và tôi sẽ cho bạn xem một vài trường hợp vào cuối cùng với các dấu ấn khối u bình thường, khối u có thể cắt bỏ với dấu ấn tăng cao, bạn biết đấy"
4720_1_1,接受了充分的化疗，并且出现了晚期复发。,Anh ấy đã được hóa trị đầy đủ và tái phát muộn.
4720_1_2,晚期复发是指在诊断出睾丸癌后两年内发生的任何复发，这些复发往往对化疗有抵抗力。,Tái phát muộn được định nghĩa là bất kỳ sự tái phát nào xảy ra hai năm hoặc hơn sau khi chẩn đoán ung thư tinh hoàn.
4721_1_1,尤其是如果他们已经接受过 RPLND 或化疗治疗，那么他们对治疗的抵抗力会特别强。,"Họ đặc biệt kháng thuốc, đặc biệt là nếu họ đã được điều trị bằng RPLND hoặc hóa trị liệu."
4721_1_2,因此，大多数情况下，你会发现 ASCO 上会有一篇关于此主题的摘要。,"Vì vậy, trong hầu hết các trường hợp, bạn sẽ tìm thấy một bản tóm tắt về chủ đề này tại ASCO."
4722_1_1,嗯，印第安纳大学的经验正在更新关于晚期复发的信息，再次，你可以看到同样的主题，手术应该是这些患者治疗的主要手段，一些特殊的,"À, trải nghiệm của Đại học Indiana đang được cập nhật về sự tái phát muộn, và một lần nữa bạn có thể thấy cùng một chủ đề, phẫu thuật nên là phương pháp điều trị chính cho những bệnh nhân này, một số trường hợp đặc biệt"
4723_1_1,有时，在化疗后，你会遇到一些患者，他们的肿瘤标志物升高，但已经趋于平稳。,"Đôi khi, sau hóa trị, bạn có một bệnh nhân có dấu ấn sinh học tăng cao nhưng đã ở mức ổn định."
4723_1_2,这种情况发生在存在囊性肿块时。,Điều này xảy ra khi có một khối u nang.
