src_id,src_lang,tgt_lang
4692,我们将其扩展到德国的多个中心，希望将来能够将我们的结果整合起来，并且在伦敦还有一个第三阶段的试验，由伦敦的戴夫·尼科尔负责运行，但这些患者都在接受辅助治疗。,"Chúng tôi đã mở rộng nó đến nhiều trung tâm ở Đức, vì vậy hy vọng trong tương lai, chúng tôi sẽ kết hợp kết quả của mình và có một thử nghiệm thứ ba ở London, do Dave Nicholl ở London điều hành, nhưng những bệnh nhân này đều đang được điều trị bổ trợ."
4693,很明显，我们不想对接受 RPL 和 D 治疗的患者进行辅助性卡铂治疗，因为这实际上违背了这些患者不接受全身治疗的目的。,"Rõ ràng là chúng tôi không muốn những bệnh nhân nhận RPL và D sau đó lại nhận carboplatin hỗ trợ, điều này thực sự làm mất đi mục đích của việc những bệnh nhân này không nhận liệu pháp toàn thân."
4694,化疗后的测试结果显示为癌症，我想在最后留一些时间进行问答和讨论，所以如果我讲得太快了，请告诉我。,"Kết quả xét nghiệm sau hóa trị cho thấy ung thư. Tôi muốn dành một chút thời gian vào cuối để hỏi đáp và thảo luận, vì vậy nếu tôi nói quá nhanh, hãy cho tôi biết."
4694,我发现手术史,Tôi thấy tiền sử phẫu thuật
4695,这真令人着迷，我认为这真的很有趣，在 20 世纪初，他们就考虑这样做。我的意思是，首先看看这张图片，它的质量很低，但这是 1906 年拍摄的睾丸被取出的照片，以及连接到任何淋巴结的输精管。,"Điều này thật hấp dẫn và tôi nghĩ nó thực sự thú vị khi vào đầu những năm 1900, họ đã nghĩ đến việc làm điều này. Ý tôi là, hãy nhìn vào bức ảnh này trước, nó rất kém chất lượng, nhưng vào năm 1906, đây là bức ảnh về việc lấy tinh hoàn ra khỏi dây và sau đó dẫn đến bất kỳ hạch bạch huyết nào ở đó."
4697,这真是太疯狂了，但考虑到这一点的偏侧性，它可能是在腹膜外进行的，而且我很好地暴露了腹膜后间隙和所有感兴趣的区域。,"Điều đó thật điên rồ, nhưng có lẽ đó là một phẫu thuật ngoại phúc mạc, xét đến sự lệch bên của nó, và tôi đã phơi bày rất tốt phúc mạc sau và tất cả các khu vực quan tâm."
4699,生殖细胞肿瘤具有一些残留的逆孕激素疾病，因此目前对于后方案或淋巴结清扫术的指征是，我们将针对非精原细胞瘤和精原细胞瘤进行讨论。,"U bướu tế bào mầm có một số dạng bệnh retropregnanal còn sót lại, vì vậy chỉ định hiện tại cho sơ đồ sau hoặc phẫu thuật cắt hạch bạch huyết sẽ là, chúng tôi sẽ xem xét điều này đối với ung thư tinh hoàn phi tinh nguyên và tinh nguyên."
4700,让我们简单谈谈影像引导辅助手术，然后讨论一些新的治疗方法，你知道这是一种罕见疾病，我给你的只是很小的部分。,"Hãy cùng thảo luận ngắn gọn về các thủ tục hỗ trợ hình ảnh và sau đó là các phương pháp tiếp cận mới hơn trong điều trị. Bạn biết đấy, đây là một căn bệnh hiếm gặp và tôi đang cung cấp cho bạn một phần nhỏ của một phần nhỏ."
4701,所以有很多证据表明，支持性经验是重要的组成部分。,"Vì vậy, có rất nhiều bằng chứng hỗ trợ rằng kinh nghiệm là một thành phần quan trọng của"
4701,所以基本上，你在任何一个中心看到的疾病数量不会太有限，对吧？,"Vì vậy, về cơ bản, ờ, khối lượng bệnh tật được nhìn thấy tại bất kỳ trung tâm nào cũng không bị giới hạn, phải không?"
4704,有趣的是，你看到执行一次 RPL-ND 的泌尿科医师数量急剧下降，如果你执行两次，基本上全国范围内只有少数外科医生一年做超过十次，你知道的。,"Điều thú vị là bạn thấy rằng số lượng bác sĩ tiết niệu thực hiện một RPL-ND giảm mạnh nếu bạn thực hiện hai, và về cơ bản, chỉ có một số ít bác sĩ phẫu thuật trong cả nước thực hiện nhiều hơn, bạn biết đấy, mười lần một năm."
4705,"我是在试图对参与这个句子试验的外科医生进行资格审查时学到这一点的。人们会说，'哦，我一年要做30个这样的手术'，然后我们会要求查看他们的应用程序报告和通过率报告，然后它就会迅速缩减到，'实际上...',","Và tôi đã học được điều này khi tôi đang cố gắng xác minh các bác sĩ phẫu thuật cho thử nghiệm câu, và mọi người nói, 'Ồ vâng, tôi làm 30 ca như vậy mỗi năm', và sau đó bạn biết đấy, chúng tôi sẽ yêu cầu báo cáo ứng dụng và báo cáo vượt qua của họ, và nó nhanh chóng thu hẹp lại thành, 'Thực ra...'"
4706,所以，嗯，但是你可以看到平均数和中位数,"Vì vậy, ừm, nhưng bạn có thể thấy số trung bình và số trung vị"
4706,你知道去年有六个，所以，嗯，这些都是很难的病例，这些都是很长的病例，我们倾向于，当我们做了一个，我们就认为我们已经做了四个。,"Bạn biết rằng bạn đã có sáu người vào năm ngoái, vì vậy, ừm, đây là những trường hợp khó khăn, đây là những trường hợp dài, và chúng tôi có xu hướng, khi chúng tôi làm một trường hợp, chúng tôi nghĩ rằng chúng tôi đã làm bốn trường hợp."
4707,因此，手术和组织学在过去几十年中并没有发生太大变化，40-45 例化疗后。,"Vì vậy, phẫu thuật và mô bệnh học không thay đổi nhiều trong vài thập kỷ qua, 40 đến 45 sau hóa trị liệu."
4707,全国范围内完成的 RPL 指数很少，只有一两个做到了更多。,"Chỉ số RPL được thực hiện trên toàn quốc rất ít, chỉ có một hoặc hai nơi làm nhiều hơn."
4708,有畸胎瘤，数量或分布相同，还有一些人有腹膜后纤维化，以及 10% 到 15% 的人有残留的生殖细胞瘤，现在还无法真正预测。,"Có u nang mầm, với số lượng hoặc sự phân bố giống nhau, một số cũng có xơ hóa phúc mạc sau, và 10 đến 15% có u mầm tế bào mầm còn sót lại, hiện tại vẫn chưa thực sự có thể dự đoán."
4710,所以真正的问题是我们无法真正区分坏死纤维化。,"Vì vậy, vấn đề thực sự là chúng tôi không thể thực sự phân biệt giữa hoại tử và xơ hóa."
4712,除了一个设置之外，它完全没有价值，假阴性率为 40%，胡说八道，所有血清素都是阴性，它真的毫无帮助，存在着明显的局限性。,"Nó hoàn toàn vô dụng, ngoại trừ một cài đặt tỷ lệ âm tính giả là 40 trong vô nghĩa, tất cả serotonin đều âm tính và nó thực sự thực sự không hữu ích, có những hạn chế đáng kể trong"
4713,检测非常小的显微镜疾病，这样你就可以知道它基本上是额外的辐射，没有任何额外的信息，精原细胞瘤，它有时有助于确定生存能力,"phát hiện bệnh vi thể rất nhỏ để bạn biết rằng nó về cơ bản là bức xạ bổ sung mà không có bất kỳ thông tin bổ sung nào và ung thư tinh hoàn, ờ, nó đôi khi giúp xác định khả năng sống sót"
4715,95% 的阴性预测值意味着如果检测结果为阴性，它对我们有帮助，但当检测结果为阳性时，阳性预测值不幸地只有 50% 到 69%。,"Giá trị dự đoán âm tính là 95% có nghĩa là nếu kết quả xét nghiệm âm tính, nó sẽ giúp chúng ta, nhưng khi kết quả xét nghiệm dương tính, giá trị dự đoán dương tính thật không may chỉ ở mức từ 50% đến 69%."
4718,如果接受挽救性化疗，几乎可以肯定的是，大多数情况下，你需要进行术后标记，因为存活疾病的比率和残留的疾病比率要高得多。,"Nếu bạn trải qua hóa trị cứu vãn, gần như chắc chắn rằng, hầu hết thời gian, bạn sẽ cần đánh dấu hậu phẫu, bởi vì tỷ lệ bệnh còn sống và các tàn dư cao hơn nhiều."
4720,晚期复发是指在诊断出睾丸癌后两年内发生的任何复发，这些复发往往对化疗有抵抗力。,Tái phát muộn được định nghĩa là bất kỳ sự tái phát nào xảy ra hai năm hoặc hơn sau khi chẩn đoán ung thư tinh hoàn. Những sự tái phát này có xu hướng kháng hóa trị.
4721,因此，大多数情况下，你会发现 ASCO 上会有一篇关于此主题的摘要。,"Vì vậy, trong hầu hết các trường hợp, bạn sẽ tìm thấy một bản tóm tắt về chủ đề này tại ASCO."
4721,尤其是如果他们已经接受过 RPLND 或化疗治疗，那么他们对治疗的抵抗力会特别强。,"Họ đặc biệt kháng thuốc, đặc biệt là nếu họ đã được điều trị bằng RPLND hoặc hóa trị liệu."
4722,嗯，印第安纳大学的经验正在更新关于晚期复发的信息，再次，你可以看到同样的主题，手术应该是这些患者治疗的主要手段，一些特殊的,"À, trải nghiệm của Đại học Indiana đang được cập nhật về sự tái phát muộn, và một lần nữa bạn có thể thấy cùng một chủ đề, phẫu thuật nên là phương pháp điều trị chính cho những bệnh nhân này, một số trường hợp đặc biệt"
4723,有时，在化疗后，你会遇到一些患者，他们的肿瘤标志物升高，但已经趋于平稳。这种情况发生在存在囊性肿块时。,"Đôi khi, sau hóa trị, bạn có một bệnh nhân có dấu ấn sinh học tăng cao nhưng đã ở mức ổn định. Điều này xảy ra khi có một khối u nang."
4724,一个包含一些升高标志物的畸胎瘤，这些标志物会缓慢泄漏到血液中，因此，如果您在这种情况下出现低但稳定的标志物，我们建议进行术后RPL。,"Một khối u nang chứa một số dấu ấn tăng cao bên trong, những dấu ấn này rò rỉ chậm vào máu. Vì vậy, nếu bạn có dấu ấn thấp nhưng ổn định trong trường hợp này, chúng tôi khuyên bạn nên thực hiện RPL sau phẫu thuật."
4725,你不需要等待它完全正常化，你必须遵循它，你知道，我们不会根据一个指标做出决定，而是遵循患者，嗯，并进行几个指标来观察模式，你当然不想做,"Bạn không cần phải chờ cho đến khi nó hoàn toàn bình thường hóa và bạn phải làm theo nó, bạn biết đấy, chúng tôi không đưa ra quyết định dựa trên một dấu hiệu duy nhất mà là theo dõi bệnh nhân, ừm, và sử dụng một số dấu hiệu để xem kiểu mẫu, bạn chắc chắn không muốn làm"
4726,对于任何肿瘤标志物升高的人以及最初 HCG 水平非常高的患者，在化疗开始前进行的手术，往往无法在结束时使他们的标志物恢复正常。,"Phẫu thuật trên bất kỳ ai có dấu hiệu tăng lên và cũng là những bệnh nhân có mức HCG rất cao ngay từ đầu, trước khi bắt đầu hóa trị, thường không thể bình thường hóa các dấu hiệu của họ ở cuối."
4728,我们现在讨论的是对完全缓解患者的管理，这些患者确实表现得很好，这是一份我在俄勒冈健康与科学大学（OHSU）时与 276 名患者共同完成的报告。,"Chúng tôi đã thảo luận về việc quản lý những bệnh nhân có phản ứng hoàn toàn. Những bệnh nhân này thực sự làm rất tốt. Đây là một báo cáo mà tôi đã thực hiện khi ở OHSU với 276 bệnh nhân, kết hợp với ..."
4729,在不列颠哥伦比亚大学的经历中，有 161 名患者对治疗有完全缓解或部分缓解，淋巴结小于 1 厘米，其中大多数患者情况良好。,"Trong thời gian học tại Đại học British Columbia, có 161 bệnh nhân đã đáp ứng hoàn toàn hoặc một phần với hạch bạch huyết nhỏ hơn một cm. Hầu hết những bệnh nhân này đều khỏe mạnh."
4730,正如预期的那样，他们应该有良好的反应，完全缓解率为115，部分缓解率为46，但对于接受管理的患者，疾病特异性生存率为100%。,"Như dự kiến, họ sẽ có phản ứng tốt, với tỷ lệ đáp ứng hoàn toàn là 115, tỷ lệ đáp ứng một phần là 46, nhưng tỷ lệ sống sót đặc hiệu bệnh là 100% đối với những bệnh nhân được điều trị bằng..."
4732,结果非常非常相似，这里你可以看到关于这个主题的世界文献，更大的系列可以让你看到玛格丽特公主医院的患者数量。,"Kết quả rất rất giống nhau, ở đây bạn có thể thấy tài liệu toàn cầu về chủ đề này, các chuỗi lớn hơn cho phép bạn thấy số lượng bệnh nhân mà bệnh viện Princess Margaret đã điều trị."
4733,它被介绍过，但据我所知实际上从未发表，但在这里你可以看到无病生存率、癌症特异性生存率以及少数死于疾病的患者的数量。,"Nó đã được trình bày nhưng thực tế chưa bao giờ được công bố, theo như tôi biết, nhưng ở đây bạn có thể thấy tỷ lệ sống sót không tái phát, tỷ lệ sống sót đặc hiệu ung thư và một số ít bệnh nhân tử vong vì bệnh, hiện nay rất nhiều."
4735,纪念性数据表明，在 RPMD 阳性的患者中，亚厘米病灶在一次检测中最多可发现 25 个畸胎瘤。,Dữ liệu ghi nhớ cho thấy rằng lên đến 25 u nang nang trứng có thể được tìm thấy trong một lần khám ở những bệnh nhân có khối u nhỏ hơn 1 cm với RPMD dương tính.
4736,这些患者情况良好，因此我们没有看到这种晚期复发或残留畸胎瘤的迹象，这种畸胎瘤可能在某个时间点出现。,"Những bệnh nhân này đang hồi phục khá tốt, vì vậy chúng tôi không thấy dấu hiệu nào của sự tái phát muộn hoặc u tế bào mầm còn sót lại, điều này có thể xuất hiện ở một thời điểm nào đó."
4737,看到这些患者的长期随访中，25% 的复发率，所以再次我认为，这些患者往往甚至不会来找我们，因为他们去看肿瘤科医生，CT 扫描结果干净。,"Nhìn thấy tỷ lệ tái phát 25% với theo dõi dài hạn ở những bệnh nhân này, vì vậy một lần nữa, tôi nghĩ rằng những bệnh nhân này thường thậm chí không đến gặp chúng tôi, vì họ đã đến gặp bác sĩ ung thư, kết quả quét CT sạch sẽ."
4738,而且，除了某些中心外，他们甚至不会被送到我们这里。,"Và họ thậm chí không được gửi đến chúng tôi, ngoại trừ một số trung tâm."
4738,那么，对于具有活力的癌细胞的患者，佐剂治疗怎么样呢？,Vậy còn liệu pháp bổ trợ ở những bệnh nhân có ung thư biểu mô có khả năng sống sót thì sao?
4738,所以，你做了你的淋巴结清扫术，然后你发现，你知道，一点点,"Vì vậy, bạn thực hiện phẫu thuật nạo vét hạch bạch huyết và bạn thấy, bạn biết đấy, một chút"
4739,如果存在残留的可存活的生殖细胞肿瘤，您是否应该给患者进行辅助化疗，就像我说的，我们在大约 12% 的化疗后淋巴结活检标本中发现了它，但随后,"Nếu có một chút khối u tế bào mầm còn sống sót, bạn có nên cho bệnh nhân hóa trị bổ trợ thêm không, à, vì vậy như tôi đã nói, chúng tôi tìm thấy nó trong khoảng 12% mẫu LND sau hóa trị, nhưng sau đó"
4740,挽救性化疗可使具有良好预后、完全热切除且活肿瘤细胞小于 10% 的患者的生存率提高到 50%，他们有相当好的有利预后。,"Hóa trị giải cứu làm tăng tỷ lệ sống sót lên tới 50% đối với những bệnh nhân có tiên lượng tốt, cắt bỏ nhiệt hoàn toàn và ít hơn 10% khối u còn sống. Những bệnh nhân này có tiên lượng khá thuận lợi."
4742,他可能需要挽救治疗，而不是两轮辅助的进一步，你知道，Bep，这些患者复发非常快，并转向其他治疗方法，所以同样，观察患者是安全的。,"Anh ấy có thể cần điều trị cứu vãn thay vì hai chu kỳ bổ trợ thêm, bạn biết đấy, bep, những bệnh nhân này tái phát rất nhanh và chuyển sang các phương pháp điều trị khác. Vì vậy, một lần nữa, an toàn để theo dõi bệnh nhân."
4744,我认为这是你要进入这个行业必须学习的东西，而且你需要很好地学习它。,"Tôi nghĩ đây là điều bạn cần học nếu bạn muốn bước vào lĩnh vực này, và bạn cần học nó thật tốt."
4744,这些神经很小，在解剖学上非常非常独特。,"Những dây thần kinh này rất nhỏ, chúng có cấu trúc giải phẫu rất rất khác biệt"
4745,在她们的位置和病程中，显而易见，生育力的保存是这类患者群体的主要关注点，你知道在手术室里的额外努力真的很值得。,"Ở vị trí và tiến trình của họ, rõ ràng, việc bảo tồn khả năng sinh sản là một mối quan tâm chính đối với nhóm bệnh nhân này, và bạn biết rằng nỗ lực bổ sung trong phòng phẫu thuật thực sự đáng giá."
4747,你知道，乔尔·谢因菲尔德说的一件事是，你知道，它是神经保留手术还是神经回避手术？嗯，如果你完全清除像这样的病人，只保留左侧的节后神经，你可能会保留或可能不会保留那条神经。,"Bạn biết đấy, một trong những điều mà Joel Scheinfeld nói là, bạn biết đấy, đó là một cuộc phẫu thuật bảo tồn dây thần kinh hay một cuộc phẫu thuật tránh dây thần kinh? Ừm, nếu bạn hoàn toàn làm sạch một bệnh nhân như thế này và chỉ bảo tồn các dây thần kinh sau hạch ở bên trái, bạn có thể hoặc không thể bảo tồn dây thần kinh duy nhất đó."
4748,左侧 L3O4 节后神经，但实际上你应该采取的是前瞻性神经保留方法，在这种方法中，如果可能的话，你应该识别并实际保留两侧的神经。,"L3O4 sau hạch ở bên trái, nhưng thực sự những gì bạn nên làm là một cách tiếp cận bảo tồn dây thần kinh tiềm năng, nơi bạn xác định và thực sự bảo tồn các dây thần kinh ở cả hai bên nếu có thể."
4749,这样你就能获得一些保险，这将是一个左侧模板，这是一种左侧扩展模板，在 IU，他们会在主动脉中部停止，有些人则不会,"để bạn có một số bảo hiểm, điều này sẽ là một mẫu bên trái, đây là một loại mẫu mở rộng bên trái, tại IU, họ dừng lại ở giữa động mạch chủ và một số người thì không"
4750,如果疾病只在左侧，我们通常会进行内侧电缆置入，有时还会进行一些后侧电缆置入，内侧电缆没有解剖，我认为这样做不会花费太多额外的努力。,"Một cáp nội bộ không giải phẫu khi bệnh chỉ ở bên trái, chúng tôi luôn có xu hướng thực hiện cáp nội bộ và một số cáp retro cũng vậy. Tôi không nghĩ rằng nó cần nhiều nỗ lực hơn để thực hiện."
4751,一旦你清理了这个部位，这将是一个完全的双侧模板，并且采用的是一种类似于经典的化疗后 RPL 的方法，但这是一个神经节保留的方法。,"Một khi bạn đã làm sạch khu vực này, đây sẽ là một khuôn mẫu song phương đầy đủ, và chúng ta sẽ sử dụng một phương pháp giống như phương pháp RPL sau hóa trị điển hình, nhưng đây là một cách tiếp cận bảo tồn dây thần kinh."
4752,只有一根L3-L4纤维进入下腹丛，这确实是您所需要的，以保留您的功能，这令人惊奇，一根神经就可以做到这一点。,"Chỉ một sợi L3-L4 duy nhất đi xuống đám rối hạ vị, đây thực sự là tất cả những gì bạn cần để duy trì chức năng của bạn, thật đáng kinh ngạc khi một dây thần kinh duy nhất có thể làm được điều đó"
