src_id,src_lang,tgt_lang
520,写 给 自己 的 第 520 封 信 愿有人怜惜你最糟的样子；愿你的爱不是将就的；愿爱你的是被你吸 引的，而不是算计你好久的；愿你的爱情都是出于简单的真心。,"Bức thư viết cho chính mình số 520 Mong có người thương bạn trong hoàn cảnh bạn tệ nhất, mong tình yêu của bạn không phải tạm bợ, mong người yêu bạn là vì sự lôi cuốn của bạn chứ không phải bày mưu tính toán đã lâu, mong tình yêu của bạn xuất phát từ một trái tim thuần túy."
522,写 给 自己 的 第 522 封 信 追来的很累，强求的不美。,"Bức thư viết cho chính mình số 522 Theo đuối thì mệt, cưỡng ép thì không đẹp."
524,所以，誓言这种东西，无 法衡量坚贞，也不能判断对错，它只能证明，在说出来的那一刻，彼此曾 经真诚过。,"Vì thế lời thề không thể đo được lòng chung thủy, không thể phán đoán đúng sai, nó chỉ có thể chứng minh rằng lúc nói ra lời thề cả hai người đều hết sức chân thành."
524,写 给 自己 的 第 524 封 信 所有的人，在发誓的时候，都是真的觉得自己一定不会违背承诺。而 在反悔的时候，也都是真的觉得自己不能做到。,"Bức thư viết cho chính mình số 524 Ai lúc thề thốt cũng đều không nghĩ tới việc mình sẽ phản bội lời thề, nhưng lúc hối hận đều cho rằng bản thân không thể nào giữ được lời thề."
525,你出现在他想要安定的时候，那 么你就胜算很大。,Bạn xuất hiện vào lúc anh ấy muốn ổn định vậy thì phần thắng của bạn rất lớn.
525,写 给 自己 的 第 525 封 信 两个人能否走在一起，时机很重要。,Bức thư viết cho chính mình số 525 Hai người có thế ở bên nhau hay không thì thời điểm gặp gỡ rất quan trọng.
525,你出现在他对这个世界充满了好奇的时候，那么就算你 多美多优秀都是徒劳无用。,"Bạn xuất hiện vào lúc anh ấy còn đầy sự hiếu kì về thế giới này thì bạn có đẹp, có xuất sắc đến mức nào cũng vô ích mà thôi!"
526,其实，爱不是 寻找一个完美的人，而是要学会用完美的眼光去欣赏一个并不完美的人。,"Thực ra, yêu không phải là tìm kiếm một người hoàn hảo mà yêu là học cách dùng cái nhìn hoàn hao để nhìn một người không hoàn hảo."
526,真正的爱，要道谢，也要道歉；要体贴，也要体谅；要认错，也好改 错。,"Tình yêu thực sự cần biết cảm ơn, biết xin lỗi, quan tâm và thông cảm cho nhau, biết nhận lỗi và sửa sai."
526,真正的爱，不是彼此凝视，而是共同沿着同一方向望去。,Tình yêu thực sự không được nghỉ ngờ lẫn nhau mà phải cùng hướng về một nơi.
526,写 给 自己 的 第 526 封 信 真正的爱，是接受，不是忍受；是支持，不是支配；是慰问，不是质 问。,"Bức thư viết cho chính mình số 526 Tình yêu thực sự là tiếp nhận chứ không phải chịu đựng, là ủng hộ lẫn nhau chứ không phải kiểm soát lẫn nhau, là thăm hỏi nhau chứ không phải chất vấn nhau."
527,幸福可以来得晚一些， 只要它是真的。,"Hạnh phúc có thể đến muộn một chút, không sao cả, miễn sao là nó sẽ phải đến."
530,写 给 自己 的 第 530 封 信 说不想谈恋爱是假的，说不美慕人家秀恩爱是假的，只是真没有碰到 一个认真的；所以，宁愿选择单身，也不想要随便谈感情；因为，我不想 当我遇见更好的人的时候，已经把最好的自己用完,"Bức thư viết cho chính mình số 530 Nói không muốn yêu, không muốn ngưỡng mộ người đang yêu là giả, chẳng qua chỉ là không gặp được một người thật lòng vì thế nên thà cô đơn chứ không tùy tiện yêu đương. Bởi vì em không muốn lúc gặp được người tốt hơn thì em không còn là em hoàn hảo nhất."
531,写 给 自己 的 第 531 封 信 有事情是要说出来的，不要等着对方去领悟，因为对方不是你，不知 道你想要什么，等到最后只能是伤心和失望，尤其是爱情。,"Bức thư viết cho chính mình số 531 Có chuyện phải nói ra đừng bắt đối phương phải tự hiếu. Bởi đối phương không phải bạn, không biết bạn đang nghĩ gì, đợi đến cuối cùng chỉ có đau lòng và thất vọng, nhất là trong tình yêu bạn nhé,"
532,你总以为 是感情伤害了你，其实伤到你的人，永远是自己。,Bạn luôn nghĩ rằng tình cảm khiến bạn tổn thương thực ra người làm tổn thương bạn chính là bản thân bạn mà thôi.
532,分手伤害不了你，能伤你 的，是回忆。,Chia tay cũng không thể khiến bạn tốn thương. Bạn tổn thương là đo những hồi ức.
532,写 给 自己 的 第 532 封 信 背叛伤害不了你，能伤你的，是你太在乎。,Bức thư viết cho chính mình số 532 Sự phản bội không khiến bạn tổn thương mà bạn bị tốn thương do bạn quá để tâm.
533,或许，不联系，就是我们最好的 关系；不打搅，就是我最后的温柔；相互忘记，就是我们最好的归宿。,"Hoặc không liên lạc là mối quan hệ tốt nhất của chúng ta, không làm phiền là sự dịu dàng cuối cùng của em. Quên nhau dila điểm đến tốt nhất của chúng ta."
533,写 给 自己 的 第 533 封 信 我等你，一直一直等你。,"Bức thư viết cho chính mình số 533 Em đợi anh, đợi anh mãi."
533,我在这里等你，其实只是为了攒够失望，多 到能说服自己戒掉对你的所有暖昧幻想。,"Em đợi anh ở đây thực chất chỉ đế chất chứa thất vọng, thất vọng nhiều đến mức từ bỏ tất cả những hoang tưởng về anh."
535,写 给 自己 的 第 535 封 信 人生最大的勇敢之一，就是经历了一次次欺骗和伤害之后，还能保持 信任和爱的能力。,Bức thư viết cho chính mình số 535 Một trong những dũng cầm lớn nhất trong đời người đó là trải qua biết bao lần lừa dối và tổn thương vẫn còn nguyên niềm tin vào tình yêu.
537,写 给 自己 的 第 537 封 信 你明明知道你需要放手却放不下，因为你还是在等待不可能的发生， 这种感觉真的很难受。,Bức thư viết cho chính mình số 537 Bạn biết rõ mình nên buông tay nhưng lại không thể buông bởi bạn đang chờ một chuyện không thể xảy ra có thể xảy ra. Cảm giác này thực sự rất khó chịu.
539,但失去挚爱的疼痛，时间也无法洗涤。,Nhưng nỗi đau khi mất một tình yêu đích thực thì thời gian không thể xóa nhòa.
540,写 给 自己 的 第 540 封 信 你要相信，这个世界上总有一个人正在向你走来，带着最美丽的爱 情。,Bức thư viết cho chính mình số 540 Bạn phải tin rằng trên thế giới này kiểu gì cũng có một người đang tiến về phía bạn với một tình yêu tươi đẹp.
540,你要做的只是在他出现之前，好好地照顾自己。,Việc bạn cần làm là trước khi anh ấy xuất hiện hãy chăm sóc mình thật tốt và thật hoàn háo.
542,写 给 自己 的 第 542 封 信 爱情是人类整个感情世界中最为强烈的一种情感，真正的爱情能唤醒 人的潜能！,"Bức thư viết cho chính mình số 542 Tình yêu là thứ tình cảm mãnh liệt nhất trong thế giới tình cảm loài người, tình yêu đích thực có thể đánh thức tiềm năng trong mỗi người."
544,有时候，你总觉得很难继续，过着过着，就是一辈子了。,Có lúc bạn nghĩ rằng thật khó để bước tiếp cùng nhau nhưng cứ cố cứ cố rồi cũng qua một đời.
544,写 给 自己 的 第 544 封 信 有时候，你以为会是一生一世，但到最后，却发现一瞬间就可以改变 所有。,Bức thư viết cho chính mình số 544 Có lúc bạn nghĩ mình sẽ ở bên ai đó trọn đời nhưng đến cuối cùng mới phát hiện ra chỉ cần một khoảnh khắc là có thể thay đối tất cả.
545,写 给 自己 的 第 545 封 信 爱，不是寻找一个完美的人，而是学会用完美的眼光欣赏那个不完美 的人。,Bức thư viết cho chính mình số 545 Yêu không phải tìm kiếm một người hoàn hảo mà yêu là học cách dùng cách nhìn boàn hảo để nhìn một người không hoàn háo.
546,有时候，并不 是他喜欢的东西你刚好全都喜欢，而是他喜欢的，你也愿意去喜欢，然后 就真的喜欢了。,Có lúc không phải thứ anh ấy thích bạn cũng thích nhưng thứ anh ấy thích bạn cũng thích theo rồi dan dần trở nên thích thật sự.
546,写 给 自己 的 第 546 封 信 爱情里面所有的迁就都是甘心情愿，甚至了无痕迹的。,Bức thư viết cho chính mình số 546 Moi sự nuông chiều trong tình yêu đều là cam tâm tình nguyện đến mức không có một dấu vết nào.
547,写 给 自己 的 第 547 封 信 你不必逞强，不必说谎，懂你的人，自然会知道你原本的模样。,"Bức thư viết cho chính mình số 547 Bạn không cần phải tỏ ra mạnh mẽ cũng không cần nói đối, người hiểu bạn sẽ tự biết con người thật của bạn như thế nào."
548,写 给 自己 的 第 548 封 信 希望有这么一个人，不嫌弃我的坏脾气，不嫌弃我的坏习惯，不嫌弃 我的家境怎样，始终站在我身边，一不小心就白头到老了。,"Bức thư viết cho chính mình số 548 Hi vọng trên đời này có một người không những không kế những tính xấu, những thói quen tồi của tôi, mà còn không chê gia cảnh nhà tôi, luôn ở bên cạnh tôi, nói không chừng lại sống cùng tôi đến trọn đời ấy chứ."
550,写 给 自己 的 第 550 封 信 一段感情，能持续下去，最重要的或许不是爱，而是感恩。,Bức thư viết cho chính mình số 550 Một mối tình có thể kéo dài được hay không điều quan trọng nhất có lẽ không ở tình yêu mà ở sự biết ơn.
552,分手后觉得更爱对方，没他就活不下去，这不是爱情是不甘心。,"Sau khi chia tay càng yêu đối phương hơn, không có anh ấy thì không thể sống được, đó không phải yêu mà là không cam tâm."
552,你拼 命工作努力做人，生怕别人会看不起你，这不是要强，而是恐惧。,"Bạn cố gắng làm việc, ngày càng hoàn thiện bản thân hơn, chỉ sợ người khác xem thường mình, đó không phải là mạnh mẽ mà là lo sợ."
552,写 给 自己 的 第 552 封 信 拼命对一个人好，生怕做错一点对方就不喜欢你，这不是爱，而是取 悦。,"Bức thư viết cho chính mình số 552 Cố gắng để đối tốt với một ai đó, sợ mình làm sai một chút gì thôi thì người đó sẽ không thích mình nữa, đó không phải yêu mà là đi tìm niềm vui."
553,写 给 自己 的 第 553 封 信 不管是友情还是爱情，你来，我热情相拥。你走，我坦然放手。,"Bức thư viết cho chính mình số 553 Cho dù là tình bạn hay tình yêu, bạn đến thì tôi sẽ nhiệt tình đón nhận, bạn đi thì tôi sẽ thản nhiên buông tay."
554,写 给 自己 的 第 554 封 信 最难过的，莫过于当你遇上一个特别的人，却明白永远不可能在一 起，或迟或早，你不得不放弃。,Bức thư viết cho chính mình số 554 Điều buồn nhất là khi bạn gặp được một người đặc biệt nhưng lại không thể mãi mãi bên nhau và biết trước sớm muộn gì bạn cũng phải chia tay người đó.
556,写 给 自己 的 第 556 封 信 好的爱情，永远是两个人的努力，而不是一个人的委曲求全。,Bức thư viết cho chính mình số 556 Tình yêu đẹp là hai người cùng nỗ lực chứ không phải một người luôn luôn nhịn nhường và chịu phần sai.
558,写 给 自己 的 第 558 封 信 时间会告诉我们，简单的喜欢，最长远；平凡中的陪伴，最心安；懂 你的人，最温暖。,Bức thư viết cho chính mình số 558 Thời gian sẽ nói cho bạn biết tình yêu giản đơn là đài lâu nhất. Ở bên nhau trong cuộc sống bình thường là an lành nhất còn người hiểu bạn nhất là người ấm áp nhất.
559,写 给 自己 的 第 559 封 信 嫁的人是谁，很重要，因为他决定着你一辈子的生活状态。,Bức thư viết cho chính mình số 559 Lấy ai làm chồng rất quan trọng bởi vì anh ấy quyết định đến tình trạng cuộc sống cả đời bạn.
561,写 给 自己 的 第 561 封 信 注定在一起的人，不管绕多大一圈依然会回到彼此的身边。,Bức thư viết cho chính mình số 561 Người trời định sẽ ở bên nhau thì cho dù có đi một vòng lớn thế nào rồi cũng sẽ về bên nhau.
561,幸福可以来的慢一些，只要它是真的，如果最 后能在一起，晚点也真的无所谓。,"Hạnh phúc có thể đến chậm một chút nhưng chỉ cần nó là thật, muộn một chút cũng không Sao cả."
562,每个人的一生都有自己的使命，不用和别人比，好好活自己。,Mỗi người đến với thế giới này đều có sứ mệnh của riêng mình. Đừng so sánh với người khác và hãy sống tốt cuộc đời của mình.
563,写 给 自己 的 第 563 封 信 再大的伤痛，睡一觉就把它忘了。背着昨天追赶明天，会累坏了每一 个当下。,Bức thư viết cho chính mình số 563 Cho dù tổn thương lớn đến đâu thì ngủ một giấc là quên hết. Ôm quá khứ hồm qua mà theo đuổi tương lai thì sẽ rất mệt.
564,写 给 自己 的 第 564 封 信 希望你一如既往地坚强勇敢，站在迎着光的地方，活成自己想要的 模样。,"Bức thư viết cho chính mình số 564 Hi vọng bạn sẽ luôn kiên cường đững cảm như xưa, vững vàng đứng tại nơi tràn ngập ánh nắng và sống như những gì bản thân mình mong muốn."
565,不是我不懂得坚持，是太久没听到你的回音，所以， 这一次我决定走了。,"Không phải em không kiên trì mà vì quá lâu không nghe thấy hồi đáp của anh, vì thế, lần này em quyết định phải ra đi."
565,写 给 自己 的 第 565 封 信 有那么一瞬间突然觉得，我所有的等待在你眼里都没有意义，因为换 不来你的任何珍惜。,Bức thư viết cho chính mình số 565 Có một lúc nào đó em đột nhiên nghĩ rằng tất cả sự đợi chờ của em đều không có ý nghĩa gì trong mắt anh. Bởi vì em cảm nhận những sự đợi chờ đó đều không nhận được sự trân trọng từ anh.
568,每天都要开心地笑，累 了就睡，醒了就笑，生活就该这样轻松。,"Mỗi ngày đều cười một cách vui vẻ, mệt thì ngủ, tỉnh dậy lại mim cười và cảm nhận cuộc sống nhẹ nhàng như thế thôi."
568,写 给 自己 的 第 568 封 信 别人拥有的，我们不必美慕，只要努力，我们也会拥有。,Bức thư viết cho chính mình số 568 Thứ người khác có chúng ta không cần ngưỡng mộ bởi chỉ cần nỗ lực chúng ta cũng sẽ đạt được.
572,写 给 自己 的 第 572 封 信 万事皆有因果，不要再抱怨运气了，命运不欠你什么，反而是你欠 了对生活的认真对待和经营。,"Bức thư viết cho chính mình số 572 Mọi chuyện đều có nhân quả và đừng oán trách vận may nữa. Số phận không nợ bạn thứ gì, ngược lại là bạn đang thiếu sự đối xử chân thành đối với cuộc sống."
572,如果你想要遇到更好的人，你至少要成为一 个不错的人；如果你想谋得更好的工作，你至少要有不错的工作能力和经 验。,"Nếu như bạn muốn gặp một người tốt hơn thì ít nhất bạn cũng phải trở thành một người tương đối tốt. Nếu như bạn muốn tìm một công việc tốt hơn ít nhất bạn phải có năng lực và kinh nghiệm tương đối cho công việc này. Đừng ghen tị vì người khác may mắn, cũng đừng quá chú ý đến người khác."
573,当 你不绝望，不抱怨，重振自我，重启梦想时，哪怕在深海里独自寂寞，依 然可以成长为一个有追求、会发光的人生赢家，绽放耀眼的光华。,"Khi bạn không còn tuyệt vọng, không oán trách, vực dậy bản thân và theo đuối ước mơ của mình. Cho đù có cô đơn một mình dưới biển sâu bạn vẫn trở thành người có ước mơ, là người chiến thẳng số phận và tỏa ra ánh sáng rực rỡ."
573,写 给 自己 的 第 573 封 信 你或许无法改变环境，但你可以决定对待它的态度和自处的方式。,Bức thư viết cho chính mình số 573 Có thể bạn không thay đổi được hoàn cảnh sống nhưng bạn có thể thay đổi cách nhìn về cuộc sống và cách sống của bản thân mình.
574,写 给 自己 的 第 574 封 信 其实漂亮不漂亮没所谓，你应该知道，一个女孩儿能对任何事情都有 一个不焦不躁平淡的态度和一颗耐得住寂寞的心，本身就是一种太具吸引 力的气质和一种骨子里的力量。,"Bức thư viết cho chính mình số 574 Thực ra xinh hay không xinh không quan trọng. Bạn cần phải biết rằng một người con gái có thể bình tĩnh không nóng vội trước mợi tình huống, sở hữu một trái tim có thế chịu được cô đơn thì bản thân cô gái đó đã có một khí chất thu hút và sức mạnh tiềm tàng ẩn giấu bên trong mình."
575,写 给 自己 的 第 575 封 信 你真的无须太在意别人的评说，只要把自己的事情做好；无须看别人 的眼神，只需走自己的路；无须有过多的抱怨，那样会使自己活得更累。,Bức thư viết cho chính mình số 575 Bạn không cần quá đế ý đến lời bình luận của người khác và chỉ cần làm tốt việc của mình. Không cần nhìn ánh mắt của người khác và chỉ cần đi theo con đường của mình. Không cần khoảng cách quá nhiều vì như vậy chỉ khiến bản thân trở nên mệt môi hơn.
575,--如果你讨厌 我，我一点也不介意，我活着不是为了取悦你。,Nếu như bạn không thích tôi thì tôi cũng chẳng để ý đâu bởi tôi sống không phải để lấy lòng bạn.
575,不必一味讨好别人，不管走在何处，都不要迷失自己。,Không cần một mực lấy lòng người khác và cho dù có đi tới đâu cũng đừng đánh lừa bản thân.
576,对生活不失希望，微笑面对困境与磨难，心怀梦想，即使遥远。,"Tuyệt đối không mất niềm tin vào cuộc sống, mạnh mẽ đối mặt với khó khăn và thách thức, trong lòng luôn có ước mơ cho dù đó là ước mơ xa vời nhất."
577,写 给 自己 的 第 577 封 信 到了现在这个年纪，谁都不想再取悦了，跟谁在一起舒服就和谁在一 起，包括朋友也是，累了就躲远一点。,"Bức thư viết cho chính mình số 577 Đến tầm tuổi này rồi không còn muốn lấy lòng ai nữa. Ở bên ai thấy thoái mái thì ở bên người đó, người yêu cũng thế mà bạn bè cũng vậy."
579,写 给 自己 的 第 579 封 信 不管现实生活怎样，我们每一个人都不应怨天尤人，不要总觉得这个 世界亏欠于你，不要总觉得别人有负于你。,"Bức thư viết cho chính mình số 579 Cho dù hiện thực cuộc sống có như thế nào, chúng ta đều không nên oán trách số phận, oán trách người khác. Đừng có nghĩ rằng cuộc đời này nợ bạn hay ai đó không tốt với bạn."
579,因为受苦的日子，正是你成长的时机！,Bởi vì chính những ngày tháng khổ cực mới là cơ hội để bạn trưởng thành.
580,无论今天发生多么糟糕的事，都不应该感到悲伤。一辈子不 长，用心甘情愿的态度，过随遇而安的生活。,"Cho dù hôm nay có xảy ra chuyện tồi tệ đến thế nào cũng không nên buồn phiền, một đời không dài nên hãy giữ thái độ bình thần, sống cuộc sống không tranh giành gì với đời bạn nhé."
580,写 给 自己 的 第 580 封 信 每晚睡前，原谅所有的人和事。,"Bức thư viết cho chính mình số 580 Mỗi ngày trước khi đi ngủ, hãy bổ qua cho tất cả những người đắc tội với bạn và cả những việc không hay."
581,写 给 自己 的 第 581 封 信 相遇总是猝不及防，而离别多是蓄谋已久，总有一些人会慢慢淡出你 的生活，你要学会接受而不是怀念。,Bức thư viết cho chính mình số 581 Gặp nhau thường bất ngờ không thể phòng trước được còn chia tay đa phần đã được dự tính từ lâu. Có một số người dần dan sẽ bước khỏi cuộc đời bạn vì thế bạn nên học cách chấp nhận chứ không phải nhớ mong.
582,写 给 自己 的 第 582 封 信 人总爱跟别人比较，看看有谁比自己好，又有谁比不上自己。,"Bức thư viết cho chính mình số 582 Con người thường thích so sánh. So sánh có ai hơn mình, có ai kém mình."
582,而其 实，为你的烦恼和忧伤垫底的，从来不是别人的不幸和痛苦，而是你自己 的态度。,"Nhưng thực ra, thứ khiến bạn đau đầu và buồn phiền không phải là sự bất hạnh đau khổ của người khác mà chính là thái độ của bạn."
585,如果 你有一颗宽容的心，有一颗善良的心，有一颗充满生机的心，你就是播下 了快乐的种子，就会收获一颗快乐的心。,"Nếu như bạn có một trái tỉm khoan dung, lương thiện, tràn đầy sức sống thì bạn hãy trồng những hạt giống niềm vui và bạn sẽ thu hoạch về một trái tim vui vẻ."
586,时间是治疗心灵伤痛的最好良药。,Thời gian là liều thuốc chữa lành vết thương tâm hồn hiệu quá nhất.
586,痛苦，需要靠我们自己去慢慢化 解，每天给自己一个希望，试着不为明天而烦恼，不为昨天而叹息，只为 今天更美好。,"Có những lúc chúng ta cần từ từ làm mờ dần nỗi đau. Mỗi ngày cho bản thân một niềm hi vọng, hãy thử không phiền não vì ngày mai, không than thở vì hôm qua và chỉ sống để hôm nay càng tươi đẹp hơn."
586,写 给 自己 的 第 586 封 信 要学会知足，但是不要轻易满足，有些事，要得到，就必须学会先 放下。,Bức thư viết cho chính mình số 586 Học cách biết hài lòng nhưng đừng dễ dàng thỏa mãn. Có những chuyện muốn đạt được thì phải học cách từ bỏ trước.
588,写 给 自己 的 第 588 封 信 不论今天多么困难，都要坚信：只有回不去的过往，没有到不了的明 天。,Bức thư viết cho chính mình số 588 Cho dù hôm nay có khó khăn đến đâu cũng phải giữ vững quyết tâm. Quá khứ không thể quay lại được nhưng tương lai vẫn sẽ tiếp diễn.
589,写 给 自己 的 第 589 封 信 永远成功的秘密，就是每天淘汰自己：你不与别人竞争，并不意味着 别人不会与你竞争；你不淘汰别人，就会被别人淘汰。,Bức thư viết cho chính mình số 589 Thành công là sự đào thải bản thân. Mỗi ngày bạn không tranh giành với người khác không có nghĩa là người khác không cạnh tranh với bạn. Bạn không loại trừ người khác tất sẽ bị người khác loại trừ.
590,写 给 自己 的 第 590 封 信 人生每天都要笑，生活的下一秒会发生什么，我们谁也不知道。,Bức thư viết cho chính mình số 590 Sống mỗi ngày đều phải cười vì không ai biết trước được tiếp theo đây sẽ xảy ra sự việc gì.
590,所 以，放下心里的纠结，放下脑中的烦恼，放下生活的不愉快，活在当下。,"Hãy xóa bỏ tất cả những khúc mắc trong lòng, quên đi những phiền não và những điều không vui trong cuộc sống. Hãy sống vì hiện tại."
591,写 给 自己 的 第 591 封 信 命运不会总是偏袒你，也不会总是忽略你。,Bức thư viết cho chính mình số 591 Số phận không bao giờ quá thiên vị bạn hay bỏ mặc bạn.
593,只要自己觉得 幸福就行，用不着向别人证明什么。不要光顾着看别人，走错了自己脚下 的路。,"Chỉ cần bản thân thấy hạnh phúc là được, không cần chứng minh điều gì với người khác. Đừng thuận theo người khác mà bước nhầm con đường của mình bạn nhé."
594,千万不要告诉别人你坚持不住了， 那只能让别人获得坚持的信心，让竞争者看着你微笑的面孔，失去信心， 退出比赛。,"Nhất định đừng nói cho người khác biết bạn không thể cố được nữa vì như vậy chỉ khiển họ có thêm niềm tin để cố gắng thôi. Hãy để những kẻ cạnh tranh nhìn thấy nụ cười trên gương mặt bạn, khiến họ mất niềm tin và rời khói cuộc đua."
595,写 给 自己 的 第 595 封 信 没有一样是你带来的，也没有一样是你能带走的，来这世上走一回， 一切的拥有只不过是借来的；总有一天必须连本带利还回去。,"Bức thư viết cho chính mình số 595 Không có thứ gì là do bạn tự tạo ra và cũng không có thứ gì bạn có thể tự mang đi được. Bạn đến với cuộc đời này, mọi thứ mà bạn có chẳng qua là đi mượn, sớm muộn sẽ có ngày bạn phải trả cả gốc lẫn lãi. Chi bằng hãy để mọi thứ thuận theo tự nhiên."
