src_id,src_lang,tgt_lang
5849,你知道他们还好，这对于他们来说不是坏消息，他们的家人也很好，对此很开心，这让我,"Bạn biết rằng họ ổn, đó không phải là tin xấu đối với họ, gia đình họ cũng ổn và vui vẻ với điều đó, điều đó đã khiến tôi"
5850,感觉好了一点，但确实帮助我们理解了我们认为效果最好的浓度,"Tôi cảm thấy khá hơn một chút, nhưng điều đó đã giúp chúng tôi hiểu rằng nồng độ mà chúng tôi nghĩ là tốt nhất"
5851,避孕的效果不正确，所以我们三个浓度中有两个超过了每毫升180皮克的标准。,"Hiệu quả của biện pháp tránh thai không chính xác, vì vậy hai trong số ba nồng độ của chúng tôi đã vượt quá 180 picogram mỗi ml."
5852,所以我不想只是发现问题而不试图解决它，因此我们在这一领域做了更多工作，试图克服这种相互作用，所以,"Vì vậy, tôi không thích chỉ tìm thấy một vấn đề mà không cố gắng giải quyết nó, do đó chúng tôi đã thực hiện thêm một số công việc trong lĩnh vực này để cố gắng khắc phục sự tương tác này, vì vậy"
5853,我简单地向您展示一下，这是一项使用另一种类型植入物的研究，但与目前使用的植入物非常相似。,"Tôi sẽ cho bạn thấy ngắn gọn rằng đây là một nghiên cứu sử dụng một loại cấy ghép khác, nhưng một loại cấy ghép rất giống với loại được sử dụng hiện nay."
5854,三年来，蓝线代表没有互动的人，红线代表有互动的人。,"Trong ba năm, đường màu xanh lam là những cá nhân không có tương tác, đường màu đỏ là những cá nhân có tương tác."
5855,再次使用依法韦林，这是单一植入物，然后是这条橙色的线，我们取出了第二个植入物，所以我们没有将它,"với ephaverin một lần nữa và đây là implant đơn và sau đó là đường màu cam này, chúng tôi đã lấy một implant thứ hai và như vậy thay vì đặt"
5856,我们把一种药物放进去两种，看看它的效果。它确实让暴露量翻了一番，但它并没有完全达到之前的水平。,"Chúng tôi đã cho một thứ vào hai cái để xem nó hoạt động như thế nào. Nó đã làm tăng gấp đôi lượng tiếp xúc, nhưng nó chưa hoàn toàn đạt đến mức trước đó."
5857,没有互动，所以仍然有点低，但好消息是这项研究中，我们实际上评估了所有女性都有第二种形式的,"không có tương tác, vì vậy vẫn còn thấp hơn một chút nhưng tin tốt là nghiên cứu này, chúng tôi thực sự đã đánh giá tất cả phụ nữ có một hình thức thứ hai của"
5858,除了植入物之外的避孕措施，然后我们评估了有多少女性排卵，植入物的工作方式是,"Phương pháp tránh thai ngoài việc sử dụng implant, sau đó chúng tôi đánh giá xem có bao nhiêu phụ nữ rụng trứng, cách thức hoạt động của implant là"
5859,它的作用是防止排卵，它还会改变宫颈粘液的外观，所以我们能够看到我们已经有了,"Công dụng của nó là ngăn ngừa rụng trứng, nó cũng thay đổi cách thức mà chất nhầy cổ tử cung trông như thế nào và do đó chúng tôi đã có thể thấy rằng chúng tôi đã"
5860,双剂量组中排卵的女性在治疗的头 12 个月内至少更少，因此我们对可能找到一些策略感到鼓舞,"Ít phụ nữ rụng trứng hơn trong nhóm dùng liều gấp đôi, ít nhất là trong 12 tháng đầu tiên của liệu pháp, vì vậy chúng tôi được khích lệ rằng chúng ta có thể tìm ra một số chiến lược để"
5861,克服这一点，这只是我花费大量时间工作的一个快速亮点，我认为这是一个很好的例子,"Vượt qua điều này, đó chỉ là một điểm nổi bật nhanh về công việc của tôi mà tôi dành rất nhiều thời gian, tôi nghĩ đó là một ví dụ tốt về"
5862,如何基于临床的问题可以带来实际的解决方案，然后我只想强调一下，我刚才谈到的是,"Làm thế nào các câu hỏi dựa trên lâm sàng có thể dẫn đến các giải pháp thực tế, và sau đó tôi chỉ muốn làm nổi bật, tôi vừa nói về một loại"
5863,我工作过的ID领域，但还有很多其他选择，比如ID药剂师，而且我与不同领域的不同药剂师合作过。,"Các lĩnh vực ID mà tôi đã làm việc, nhưng có rất nhiều lựa chọn khác cho các dược sĩ ID, và tôi đã làm việc với các dược sĩ khác nhau ở mỗi lĩnh vực."
5864,这些不同的领域，因此美国国立卫生研究院既有传统的药学角色，也有药学研究角色。,Những lĩnh vực khác nhau này cho phép Viện Y tế Quốc gia có cả vai trò truyền thống trong dược phẩm và vai trò nghiên cứu dược phẩm.
5865,他们还有一个药剂师，负责领导他们针对艾滋病毒以及机会性感染的临床指南。,Họ cũng có một dược sĩ dẫn đầu các hướng dẫn lâm sàng của họ không chỉ đối với HIV mà còn đối với các nhiễm trùng cơ hội.
5866,因此，强大的临床背景转化为公共卫生指南方法，FDA 还有大量的药剂师,"vì vậy nền tảng lâm sàng thực sự mạnh mẽ đã được chuyển đổi thành cách tiếp cận hướng dẫn sức khỏe cộng đồng, FDA, có rất nhiều dược sĩ"
5867,在美国食品药品监督管理局（FDA）工作，抗病毒/抗感染部门的负责人是一名药剂师，而不是拥有博士学位的药剂师，她拥有药学博士学位。,"Làm việc tại FDA, trưởng nhóm kháng virus, à, chống nhiễm trùng là một dược sĩ, không phải một dược sĩ có bằng tiến sĩ, cô ấy là PharmD."
5868,还有一些额外的培训，但也有很多药剂师从事监管审批、疾病控制与预防中心等工作。,"Ngoài ra còn có đào tạo bổ sung, nhưng có rất nhiều dược sĩ làm việc trong lĩnh vực phê duyệt quy định, CDC, v.v."
5869,他们有一个针对药剂师的疾控中心职位简介，这很有趣，并且展示了不同药剂师在疾控中心中所做的工作。,"Thật thú vị khi họ có một hồ sơ công việc CDC cho dược sĩ, và nó phần nào cho thấy những gì các dược sĩ khác nhau làm trong CDC."
5870,既涉及流行病学，也涉及更传统的药物管理，以及研究，然后是我认为人们会感兴趣的领域,"cả hai đều liên quan đến dịch tễ học và cả quản lý thuốc truyền thống hơn cũng như nghiên cứu, và sau đó là một lĩnh vực mà tôi nghĩ mọi người"
5871,我们经常不会想到，但美国公共卫生服务确实是存在的，而且在公共卫生服务中有很多不同的角色。,"Chúng ta thường không nghĩ về điều đó, nhưng dịch vụ y tế công cộng của Hoa Kỳ là có thật, và có rất nhiều vai trò khác nhau trong dịch vụ y tế công cộng."
5872,这是专为药剂师设计的，当然还有学术界，我来自那里。,"Điều này dành riêng cho các dược sĩ, vì vậy, và sau đó tất nhiên là còn có giới học thuật, nơi mà tôi đến với bạn từ đó."
5873,嗯，那里有，确实有很多不同的机会，所以我认为我就在这里结束，希望你有一些问题要问我。,"Ờm, có, có thực sự không thiếu các cơ hội khác nhau, vì vậy tôi nghĩ tôi sẽ kết thúc ở đây và hy vọng rằng, uh, bạn có một vài câu hỏi cho tôi."
5874,而且我还没让你们都睡着，也没让你们去复习心脏病学考试,và tôi chưa khiến tất cả các bạn ngủ hoặc đi học để chuẩn bị cho kỳ thi tim mạch của mình
5875,好的，请问您有什么问题吗？您可以直接说出来，也可以在聊天中输入，我都会看到。,"Được rồi, bạn có câu hỏi nào không? Bạn có thể nói ra hoặc đặt câu hỏi vào phần chat, tôi sẽ theo dõi cả hai."
5876,我们有机会与传染病药剂师合作，或者仅仅与传染病住院医师合作。,hoặc chúng tôi có cơ hội làm việc với các dược sĩ bệnh truyền nhiễm hoặc chỉ với các bác sĩ nội trú bệnh truyền nhiễm.
5877,我们内部的医学轮转，或者即使我们正在进行抗生素管理轮转，你如何建议我们？,"Làm thế nào bạn khuyên chúng tôi, có khả năng là cho các lần luân chuyển y tế nội bộ của chúng tôi hoặc thậm chí nếu chúng tôi đang thực hiện một lần luân chuyển quản lý kháng sinh?"
5878,药学专业的学生，即使是把自己置身于那些对话中，也可能仅仅因为我们没有经验而做出建议。,"Sinh viên dược, ngay cả khi đặt mình vào những cuộc trò chuyện đó, cũng có thể chỉ đưa ra khuyến nghị bởi vì chúng tôi chưa có kinh nghiệm."
5879,在这方面有很多经验，但只是为了我们的学习目的，还有就是保持最新状态，以及成为团队中的一份子，你怎么,"tôi đã có rất nhiều kinh nghiệm trong đó nhưng chỉ để phục vụ mục đích học tập của chúng tôi, và để cập nhật thông tin và là một phần của nhóm, bạn làm thế nào"
5880,您建议我们去咨询药剂师或医疗服务提供者，并向他们提出这些建议，这是一个很好的问题，我会,"Bạn khuyên chúng tôi nên đi tìm hiểu từ dược sĩ hoặc nhà cung cấp dịch vụ chăm sóc sức khỏe và đưa ra những khuyến nghị đó cho họ, đó là một câu hỏi tuyệt vời và tôi sẽ"
5881,这就是癌症和癌症转移的本质，一个涌现系统。而这种将事物整合在一起的方法,"Và đó là bản chất của ung thư và di căn ung thư, một hệ thống nổi lên. Và cách tiếp cận này là kết hợp mọi thứ lại với nhau"
5882,这对物理学家和工程师来说非常自然，因为工程师是组装这辆车的人。,"Điều này rất tự nhiên đối với các nhà vật lý và kỹ sư, bởi vì các kỹ sư là những người lắp ráp chiếc xe này."
5883,那么，我们能否将不同的基因或蛋白质以它们在细胞中相互作用的方式组合在一起，以便更好地理解转移？,"Vậy, chúng ta có thể kết hợp các gen hoặc protein khác nhau theo cách chúng tương tác trong tế bào để hiểu rõ hơn về quá trình di căn không?"
5884,作为一个系统，作为一个新兴的、复杂的系统？让我举个例子：天气预报。今天，我们可以非常准确地预测天气……,"Là một hệ thống, như một hệ thống mới nổi, phức tạp? Hãy để tôi đưa ra một ví dụ: dự báo thời tiết. Ngày nay, chúng ta có thể dự đoán thời tiết rất chính xác..."
5885,好吧，接下来 7 天甚至更远的时间会发生什么？我们什么时候会遇到雷暴？我们什么时候会迎来阳光明媚？,"Vâng, điều gì sẽ xảy ra trong 7 ngày tới hoặc thậm chí xa hơn? Khi nào chúng ta sẽ có bão giông? Khi nào chúng ta sẽ có ánh nắng đẹp?"
5886,而且，我们正是基于此制定旅行计划，这意味着我们非常信任它。好吧，至少花了一个世纪才走到今天。,"Và dựa trên đó, chúng tôi thực sự lên kế hoạch du lịch của mình, điều đó có nghĩa là chúng tôi tin tưởng nó rất nhiều. Chà, phải mất ít nhất một thế kỷ để đến được đây."
5887,气候科学家、物理学家和工程师们收集了影响特定地点天气的所有不同因素。,"Các nhà khoa học khí hậu, nhà vật lý và kỹ sư đã thu thập tất cả các yếu tố khác nhau góp phần vào thời tiết của một địa điểm cụ thể."
5888,分析特定地点的气候，然后将它们按照实际相互作用的方式组合在一起，包括它们相互作用的强度。,"Phân tích khí hậu của một địa điểm cụ thể, sau đó kết hợp chúng lại với nhau theo cách chúng thực sự tương tác, bao gồm cả mức độ tương tác của chúng với nhau."
5889,这只是一个控制它的“原始”方程组，背后有很多数学运算。,"Và đây chỉ là một tập hợp các phương trình 'nguyên thủy' thực sự điều khiển điều này, có rất nhiều toán học đằng sau nó,"
5890,这就是我们今天所处的位置，在经过模型的验证和计算之后。那么，我们今天可以开始这段旅程吗？,"Và đó là nơi chúng ta đang ở ngày hôm nay, sau khi đã trải qua quá trình xác thực và tính toán mô hình này. Vậy, hôm nay chúng ta có thể bắt đầu hành trình này"
5891,将相互作用以控制转移的各种基因和蛋白质组合在一起，并非今天，而是未来几年内，,"kết hợp nhiều gen và protein khác nhau tương tác với nhau để kiểm soát di căn và, không nhất thiết là ngày hôm nay, mà là một vài năm sau, "
5892,我们能否建立一个能够真正预测转移的模型？我们能像信任今天的预报一样信任它吗？,Chúng ta có thể xây dựng một mô hình thực sự có thể dự đoán sự di căn không? Chúng ta có thể tin tưởng nó như cách chúng ta tin tưởng dự báo thời tiết ngày hôm nay không?
5893,所以，今天我将带您踏上我所坚持的旅程的第一步。好的……那么，转移……,"Vì vậy, hôm nay tôi sẽ đưa bạn đến những bước đầu tiên trong hành trình mà tôi đã nắm giữ. Được rồi... vậy, di căn..."
5894,当癌细胞离开原发肿瘤时，它们可以通过两种不同的方式进行：它们可以作为单个细胞离开，也可以形成一个簇。,"Khi các tế bào ung thư rời khỏi khối u chính, chúng có thể làm điều đó theo hai cách khác nhau: chúng có thể rời đi dưới dạng các tế bào đơn lẻ hoặc chúng có thể tạo thành một cụm."
5895,在进入高速公路之前，然后一起离开。这就像是否……有一组汽车在不同时间离开,"trước khi vào đường cao tốc, sau đó cùng nhau rời đi. Nó giống như liệu... có một nhóm xe rời đi vào những thời điểm khác nhau"
5896,或者，是否有一组汽车停在匝道上，等待进入高速公路？实验表明，确实存在,"Hoặc liệu có một tập hợp các xe ô tô cùng nhau trên một đoạn đường dốc, chỉ chờ để lên đường cao tốc? Các thí nghiệm đã chỉ ra rằng có"
5897,与仅有团块相比，脱落肿瘤的单细胞多出 30 倍。但这些团块会形成,Số lượng tế bào đơn lẻ bị tách ra khỏi khối u nhiều hơn 30 lần so với chỉ các cụm. Nhưng các cụm hình thành
5898,比单个细胞多 50 倍的继发性肿瘤或转移瘤。而且这些簇不大，,"Gấp 50 lần số lượng khối u thứ phát, hoặc di căn, so với tế bào đơn lẻ. Và những cụm này không quá lớn,"
5899,它们的大小为 2 到 7 个细胞，所以你可以算一下，就会意识到确实有些东西,"Chúng có kích thước từ 2 đến 7 tế bào, vì vậy bạn có thể tính toán và nhận ra rằng thực sự có điều gì đó"
5900,这使得癌细胞能够聚集在一起，而这正是导致更多转移的原因。聚在一起是有价值的；团结起来，他们就站得住脚，分裂起来，他们就倒下了。,"Điều này cho phép các tế bào ung thư kết hợp với nhau, và đó là điều dẫn đến nhiều di căn hơn. Có giá trị trong việc ở bên nhau; đoàn kết là sức mạnh, chia rẽ là thất bại."
5901,那么，这个值究竟是什么，癌细胞如何利用它呢？让我们来解释一下。所以，如果这些是转移的真正罪魁祸首，,"Vậy, giá trị chính xác này là gì và tế bào ung thư sử dụng nó như thế nào? Hãy cùng tìm hiểu điều đó. Vì vậy, nếu đây là những kẻ phản diện thực sự của di căn, "
5902,这些簇，然后让我们尝试理解，癌细胞是如何形成这些簇的？我们如何破坏这些簇，我们能使用什么靶点？,"Những cụm này, sau đó chúng ta hãy cố gắng hiểu, các tế bào ung thư hình thành những cụm này như thế nào? Làm cách nào chúng ta có thể phá vỡ những cụm này, mục tiêu nào chúng ta có thể sử dụng?"
5903,那么，为什么这些簇会形成更多转移？让我们先看看第一部分：癌细胞是如何形成这些簇的？,"Và cuối cùng, tại sao những cụm này lại hình thành nhiều di căn hơn? Hãy cùng đi đến phần đầu tiên: Các tế bào ung thư hình thành những cụm này như thế nào?"
5904,在我们深入了解细节之前，让我先向您详细解释一下转移是如何发生的。所以，让我们假设,"Trước khi đi vào chi tiết, hãy để tôi cung cấp cho bạn một sự hiểu biết tương đối chi tiết về cách di căn thực sự xảy ra. Vì vậy, hãy xem xét rằng"
5905,这些原发性肺癌细胞现在没有固有的迁移能力，正如我们之前讨论的那样，,"Những tế bào ung thư phổi nguyên phát này, hiện tại, chúng không có tính chất bẩm sinh để di chuyển, như chúng ta đã thảo luận trước đây,"
5906,因此，为了移动，为了进入高速公路，他们需要做两件事：他们需要断开与邻居的联系，也就是他们拥有的紧密的细胞间粘附；,"Vì vậy, để di chuyển, để lên đường cao tốc, họ cần làm hai điều: họ cần phải phá vỡ các liên kết của họ với hàng xóm, sự kết dính tế bào chặt chẽ mà họ có;"
5907,同时，他们需要获得迁移和入侵的特性。现在，这种聚在一起不动的特性,"và cùng lúc đó, chúng cần có được khả năng di cư và xâm chiếm. Bây giờ, khả năng này để ở cùng nhau và không di chuyển"
5908,它是我们身体中上皮细胞的特性，例如皮肤以及衬里多个器官的细胞，例如乳房、前列腺和肺。,"Đây là đặc tính của các tế bào biểu mô trong cơ thể chúng ta, chẳng hạn như da và các tế bào lót nhiều cơ quan, chẳng hạn như vú, tuyến tiền liệt và phổi."
5909,另一方面，不粘附和迁移的特性是我们体内间充质细胞的特性。,"Mặt khác, tính chất không bám dính và di cư là tính chất của các tế bào trung mô trong cơ thể chúng ta."
5910,例如红细胞。因此，当癌细胞需要上高速公路时，它们需要获得间充质细胞的这些特性。,"Ví dụ như hồng cầu. Vì vậy, khi tế bào ung thư phải lên đường cao tốc, chúng cần phải có được những đặc tính này của tế bào trung mô."
5911,我并不是说它们必须转化为间充质细胞，它们不必变成红血球，但它们必须具备这些特性。,"Tôi không nói rằng chúng phải chuyển đổi thành tế bào trung mô, chúng không cần phải trở thành hồng cầu, nhưng chúng phải có những đặc tính này."
5912,而这种转变被称为上皮间质转化，通常是转移级联反应的第一步。,"Và sự chuyển đổi này được gọi là chuyển đổi biểu mô sang trung mô, thường là bước đầu tiên trong thác chuyển  metastatic."
5913,现在，一旦它们进入高速公路，一旦它们进入血液循环，并且它们存活下来，并且它们从不同的器官出来，下高速公路，,"Bây giờ, một khi chúng vào đường cao tốc, một khi chúng ở trong tuần hoàn máu và chúng sống sót và chúng ra khỏi một cơ quan khác, đi ra khỏi đường cao tốc, "
5914,现在他们需要做的是……长出一个全新的肿瘤，为此他们需要脱落迁移能力,"Bây giờ những gì họ cần làm là... phát triển một khối u hoàn toàn mới, mà để làm được điều đó, họ cần phải loại bỏ khả năng di chuyển của mình"
5915,并且具有侵袭性，并恢复它们粘附于邻近细胞的特性。而这恰好是相反的转变,và các đặc tính xâm lấn và lấy lại tài sản bám dính vào hàng xóm của chúng. Và đây là quá trình chuyển đổi hoàn toàn ngược lại
5916,我们刚才谈到的间充质向上皮转化，通常是这种转移循环的最后一步，而循环可以继续，周而复始。,"mà chúng ta vừa thảo luận, chuyển đổi từ trung mô sang biểu mô, thường là bước cuối cùng trong chu kỳ di căn này, và chu kỳ có thể tiếp tục, lặp đi lặp lại."
5917,在身体多个不同器官形成多个继发性或三级肿瘤。现在，EMT或MET，,"Hình thành nhiều khối u thứ cấp hoặc thứ ba tại nhiều cơ quan khác nhau trong cơ thể. Bây giờ, EMT hoặc MET,"
5918,正如我在整个演讲中提到的那样，这些并非癌症发明的一些新过程。,"như tôi sẽ đề cập đến chúng trong suốt bài nói chuyện, không phải là một số quá trình mới được phát minh bởi ung thư."
5919,这些是胚胎发育甚至伤口愈合过程中发生的正常生理过程，而癌症则利用了这些过程。,"Đây là những quá trình sinh lý bình thường xảy ra trong quá trình phát triển phôi thai và thậm chí là chữa lành vết thương, và những quá trình này bị ung thư lợi dụng."
5920,转移。我们来谈谈伤口愈合。所以，当你皮肤上出现伤口时，你会看到细胞聚在一起,"để di căn. Hãy cùng nói về việc chữa lành vết thương trong một thời gian. Vì vậy, khi bạn bị thương trên da, bạn sẽ thấy các tế bào di chuyển lại với nhau"
5921,实际上，它们会关闭伤口，一旦伤口填满，它们就会停止移动并定居下来。所以，这正是EMT和MET正在发生的事情。,"Và thực tế là chúng đóng vết thương đó, và một khi vết thương được lấp đầy, chúng ngừng di chuyển và lắng xuống. Vì vậy, đây chính xác là những gì EMT và MET đang diễn ra."
5922,但是这些细胞通常是集体移动的，所以……既不完全是上皮细胞，也不完全是间充质细胞。那么，在两者之间是否存在一个状态呢？,"Nhưng những tế bào đó thường di chuyển cùng nhau, vì vậy… không thực sự là biểu mô và không thực sự là trung mô. Vậy, có một trạng thái ở đâu đó ở giữa không?"
5923,细胞既能粘附又能迁移，这可以闭合伤口，在癌症的情况下，它可以形成更多集群...,"nơi các tế bào có thể bám dính và di chuyển, điều này có thể đóng vết thương và trong trường hợp ung thư, nó có thể hình thành nhiều cụm hơn..."
5924,那么，是否存在一种稳定的混合状态？最近的研究表明，在患者的循环肿瘤细胞中，,"Vậy, có một trạng thái ổn định, một trạng thái lai, ở giữa không? Do đó, các nghiên cứu gần đây đã quan sát thấy rằng trong các tế bào khối u lưu hành ở bệnh nhân,"
